file,method,params,startLineno,endLineno,affectedLineno,affectedOffsets,affectedVar,affectedTypes
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_gradient,,51,71,58,2433-2439,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_gradient,,51,71,68,2890-2896,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_anisotropic,,159,177,163,6883-6889,kernel,"RBF,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_anisotropic,,159,177,175,7164-7170,kernel,"RBF,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_anisotropic,,159,177,175,7149-7155,kernel,"RBF,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_anisotropic,,159,177,176,7213-7219,kernel,"RBF,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_anisotropic,,159,177,177,7276-7282,kernel,"RBF,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_stationary,,180,186,183,7433-7439,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_stationary,,180,186,185,7492-7498,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,262,10770-10776,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,263,10821-10827,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,268,11060-11066,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,272,11253-11259,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,278,11487-11493,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,283,11699-11705,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,284,11800-11806,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,288,11951-11957,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_set_get_params,,257,290,289,12045-12051,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_versus_pairwise,,240,254,244,10159-10165,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_versus_pairwise,,240,254,247,10300-10306,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_versus_pairwise,,240,254,248,10355-10361,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_versus_pairwise,,240,254,252,10455-10461,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_versus_pairwise,,240,254,253,10512-10518,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,77,3193-3199,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,78,3245-3251,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,80,3335-3341,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,81,3373-3379,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,84,3500-3506,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,90,3840-3846,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,95,4066-4072,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,97,4168-4174,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,100,4322-4328,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,102,4430-4436,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,104,4541-4547,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,115,5165-5171,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,121,5482-5488,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,123,5555-5561,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,124,5617-5623,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,126,5674-5680,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_theta,,74,127,127,5740-5746,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_clone,,189,218,192,7715-7721,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_clone,,189,218,194,7747-7753,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_clone,,189,218,195,7799-7805,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_clone,,189,218,196,7848-7854,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_clone,,189,218,197,7906-7912,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_diag,,140,145,143,6271-6277,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_diag,,140,145,144,6300-6306,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_auto_vs_cross,,130,137,133,5914-5920,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_auto_vs_cross,,130,137,135,6019-6025,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_auto_vs_cross,,130,137,136,6048-6054,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\gaussian_process\tests\test_kernels.py,test_kernel_gradient,,51,71,64,2681-2687,kernel,"Matern,ConstantKernel,RBF,ExpSineSquared,int,WhiteKernel,RationalQuadratic,DotProduct,float"
sklearn\linear_model\base.py,_pre_fit,"X, y, Xy, precompute, normalize, fit_intercept, copy",473,524,497,17700-17710,precompute,"bool,str,?"
sklearn\linear_model\base.py,_pre_fit,"X, y, Xy, precompute, normalize, fit_intercept, copy",473,524,497,17734-17744,precompute,"bool,str,?"
sklearn\linear_model\base.py,_pre_fit,"X, y, Xy, precompute, normalize, fit_intercept, copy",473,524,500,17813-17823,precompute,"bool,str,?"
sklearn\linear_model\base.py,_pre_fit,"X, y, Xy, precompute, normalize, fit_intercept, copy",473,524,506,18079-18089,precompute,"bool,str,?"
sklearn\linear_model\base.py,_pre_fit,"X, y, Xy, precompute, normalize, fit_intercept, copy",473,524,509,18185-18195,precompute,"bool,str,?"
sklearn\linear_model\base.py,_pre_fit,"X, y, Xy, precompute, normalize, fit_intercept, copy",473,524,524,18924-18934,precompute,"bool,str,?"
sklearn\linear_model\coordinate_descent.py,fit,"self, X, y, check_input=True",618,708,689,25584-25594,precompute,"bool,str"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,385,13361-13373,multi_output,"bool,dict"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,420,14833-14845,multi_output,"bool,dict"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,434,15340-15352,multi_output,"bool,dict"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,439,15616-15628,multi_output,"bool,dict"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,442,15794-15804,precompute,"bool,str"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,446,15993-16003,precompute,"bool,str"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,449,16175-16185,precompute,"bool,str,?"
sklearn\linear_model\coordinate_descent.py,enet_path,"X, y, l1_ratio='0.5', eps='0.001', n_alphas='100', alphas=None, precompute='auto', Xy=None, copy_X=True, coef_init=None, verbose=False, return_n_iter=False, positive=False, check_input=True, **params",255,478,451,16263-16273,precompute,"bool,str"
sklearn\linear_model\coordinate_descent.py,_path_residuals,"X, y, train, test, path, path_params, alphas=None, l1_ratio='1', X_order=None, dtype=None",880,982,945,35012-35022,precompute,"bool,str"
sklearn\linear_model\logistic.py,fit,"self, X, y, sample_weight=None",1131,1250,1234,48207-48222,warm_start_coef,"None,list,int,?"
sklearn\linear_model\omp.py,fit,"self, X, y",612,661,646,23983-23987,Gram,"bool,str"
sklearn\linear_model\omp.py,fit,"self, X, y",612,661,655,24359-24363,Gram,"bool,str"
sklearn\linear_model\randomized_l1.py,lasso_stability_path,"X, y, scaling='0.5', random_state=None, n_resampling='200', n_grid='100', sample_fraction='0.75', eps=('4' * np.finfo(np.float).eps), n_jobs='1', verbose=False",539,633,632,24057-24068,scores_path,"bool,int"
sklearn\linear_model\randomized_l1.py,lasso_stability_path,"X, y, scaling='0.5', random_state=None, n_resampling='200', n_grid='100', sample_fraction='0.75', eps=('4' * np.finfo(np.float).eps), n_jobs='1', verbose=False",539,633,633,24109-24120,scores_path,"bool,int"
sklearn\linear_model\ridge.py,_solve_cholesky_kernel,"K, y, alpha, sample_weight=None, copy=False",123,181,136,4500-4506,has_sw,"bool,int"
sklearn\linear_model\ridge.py,_solve_cholesky_kernel,"K, y, alpha, sample_weight=None, copy=False",123,181,162,5608-5614,has_sw,"bool,int"
sklearn\linear_model\ridge.py,_solve_cholesky_kernel,"K, y, alpha, sample_weight=None, copy=False",123,181,178,6170-6176,has_sw,"bool,int"
sklearn\linear_model\tests\test_logistic.py,test_warm_start,,929,964,962,40377-40380,msg,"str,tuple"
sklearn\linear_model\tests\test_logistic.py,test_warm_start,,929,964,964,40464-40467,msg,"str,tuple"
sklearn\linear_model\tests\test_logistic.py,test_consistency_path,,242,275,254,9737-9738,y,"list,int"
sklearn\linear_model\tests\test_logistic.py,test_consistency_path,,242,275,259,10007-10008,y,"list,int"
sklearn\linear_model\tests\test_logistic.py,test_consistency_path,,242,275,268,10384-10385,y,"list,int"
sklearn\linear_model\tests\test_logistic.py,test_consistency_path,,242,275,272,10660-10661,y,"list,int"
sklearn\linear_model\tests\test_randomized_l1.py,test_lasso_stability_path,,29,38,38,1378-1389,scores_path,"bool,int"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,165,5330-5339,intercept,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,170,5493-5499,wscale,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,187,6294-6301,weights,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,199,6677-6684,weights,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag,"X, y, step_size, alpha, n_iter='1', dloss=None, sparse=False, sample_weight=None, fit_intercept=True",65,108,103,3204-3213,intercept,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,sag,"X, y, step_size, alpha, n_iter='1', dloss=None, sparse=False, sample_weight=None, fit_intercept=True",65,108,106,3320-3327,weights,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_sag_regressor_computed_correctly,,337,372,359,12570-12579,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,114,3562-3571,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,165,5344-5353,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,170,5518-5527,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,172,5587-5596,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,172,5600-5606,wscale,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,175,5730-5739,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,175,5743-5749,wscale,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,177,5799-5805,wscale,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,187,6305-6311,wscale,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,194,6452-6459,weights,"bool,float,?"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,196,6531-6538,weights,"bool,float,?"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,199,6688-6694,wscale,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,200,6707-6714,weights,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag_sparse,"X, y, step_size, alpha, n_iter='1', dloss=None, sample_weight=None, sparse=False, fit_intercept=True",111,200,200,6716-6725,intercept,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_sag_regressor_computed_correctly,,337,372,364,12835-12844,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_regressor_computed_correctly,,337,372,370,13146-13156,spweights1,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_regressor_computed_correctly,,337,372,372,13250-13262,spintercept1,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_regressor_matching,,243,272,262,8963-8972,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_regressor_matching,,243,272,265,9162-9171,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag,"X, y, step_size, alpha, n_iter='1', dloss=None, sparse=False, sample_weight=None, fit_intercept=True",65,108,103,3218-3227,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag,"X, y, step_size, alpha, n_iter='1', dloss=None, sparse=False, sample_weight=None, fit_intercept=True",65,108,106,3331-3340,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,sag,"X, y, step_size, alpha, n_iter='1', dloss=None, sparse=False, sample_weight=None, fit_intercept=True",65,108,108,3382-3389,weights,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,sag,"X, y, step_size, alpha, n_iter='1', dloss=None, sparse=False, sample_weight=None, fit_intercept=True",65,108,108,3391-3400,intercept,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_regressor_matching,,243,272,269,9342-9350,weights1,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_regressor_matching,,243,272,270,9406-9416,intercept1,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_regressor_matching,,243,272,271,9477-9485,weights2,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_regressor_matching,,243,272,272,9541-9551,intercept2,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_sag_multiclass_computed_correctly,,491,547,520,18673-18682,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_multiclass_computed_correctly,,491,547,523,18909-18918,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_multiclass_computed_correctly,,491,547,527,19166-19176,spweights1,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_multiclass_computed_correctly,,491,547,528,19205-19217,spintercept1,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_sag_multiclass_computed_correctly,,491,547,530,19243-19253,spweights2,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_multiclass_computed_correctly,,491,547,531,19282-19294,spintercept2,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_multiclass_classifier_class_weight,,625,685,659,24026-24035,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_multiclass_classifier_class_weight,,625,685,662,24262-24271,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_multiclass_classifier_class_weight,,625,685,666,24519-24529,spweights1,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_multiclass_classifier_class_weight,,625,685,667,24558-24570,spintercept1,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_multiclass_classifier_class_weight,,625,685,668,24594-24604,spweights2,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_multiclass_classifier_class_weight,,625,685,669,24633-24645,spintercept2,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_classifier_matching,,211,240,226,7602-7611,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_classifier_matching,,211,240,229,7793-7802,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_classifier_matching,,211,240,232,7965-7972,weights,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_classifier_matching,,211,240,233,8005-8014,intercept,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_classifier_matching,,211,240,234,8046-8054,weights2,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_classifier_matching,,211,240,235,8088-8098,intercept2,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_binary_classifier_class_weight,,575,622,604,21800-21809,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_binary_classifier_class_weight,,575,622,608,22080-22089,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_binary_classifier_class_weight,,575,622,615,22457-22466,spweights,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_binary_classifier_class_weight,,575,622,617,22560-22571,spintercept,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_binary_classifier_class_weight,,575,622,620,22668-22678,spweights2,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_binary_classifier_class_weight,,575,622,622,22772-22784,spintercept2,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_sag_classifier_computed_correctly,,448,488,472,16840-16849,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_classifier_computed_correctly,,448,488,475,17050-17059,step_size,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_classifier_computed_correctly,,448,488,481,17355-17364,spweights,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_classifier_computed_correctly,,448,488,483,17458-17469,spintercept,"bool,int,float"
sklearn\linear_model\tests\test_sag.py,test_sag_classifier_computed_correctly,,448,488,486,17566-17576,spweights2,"bool,float"
sklearn\linear_model\tests\test_sag.py,test_sag_classifier_computed_correctly,,448,488,488,17670-17682,spintercept2,"bool,int,float"
sklearn\linear_model\tests\test_sgd.py,_test_partial_fit_equal_fit,"self, lr",763,779,764,29812-29814,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_sgd_multiclass,self,396,403,398,14831-14833,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_sgd_multiclass_njobs,self,438,445,440,16583-16585,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_warm_start_multiclass,self,810,811,811,31682-31684,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_elasticnet_convergence,self,1008,1033,1033,40193-40200,err_msg,"str,tuple"
sklearn\linear_model\tests\test_sgd.py,test_sgd_proba,self,465,530,491,18722-18724,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_sgd_proba,self,465,530,515,19736-19738,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_sgd_multiclass_with_init_coef,self,428,436,431,16160-16162,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_fit_then_partial_fit,self,755,761,760,29657-29659,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_fit_then_partial_fit,self,755,761,761,29690-29692,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_sgd_multiclass_average,self,405,426,415,15506-15508,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_partial_fit_multiclass_average,self,742,753,745,28997-28999,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_partial_fit_multiclass_average,self,742,753,747,29040-29042,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_partial_fit_multiclass_average,self,742,753,751,29215-29217,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_set_coef_multiclass,self,447,463,452,17096-17098,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_set_coef_multiclass,self,447,463,455,17213-17215,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_set_coef_multiclass,self,447,463,459,17379-17381,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_set_coef_multiclass,self,447,463,463,17528-17530,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_partial_fit_multiclass,self,726,740,729,28367-28369,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_partial_fit_multiclass,self,726,740,731,28410-28412,Y2,"list,int"
sklearn\linear_model\tests\test_sgd.py,test_partial_fit_multiclass,self,726,740,737,28688-28690,Y2,"list,int"
sklearn\manifold\mds.py,smacof,"similarities, metric=True, n_components='2', init=None, n_init='8', n_jobs='1', max_iter='300', verbose='0', eps='0.001', random_state=None, return_n_iter=False",132,271,269,9971-9982,best_stress,"list,None,int"
