commit,author,date,title,faultID,file
31350f4,Mitch Garnaat,2010-10-28 08:07:06,Fixed a bug in handling of OriginAccessIdentity as reported in issue 26 on github.  Also added some additional debug logging.,26,boto/cloudfront/__init__.py
31350f4,Mitch Garnaat,2010-10-28 08:07:06,Fixed a bug in handling of OriginAccessIdentity as reported in issue 26 on github.  Also added some additional debug logging.,26,boto/cloudfront/distribution.py
bc30c6a,Mitch Garnaat,2010-10-21 11:43:22,user_name param is required for get_all_mfa_devices method.  Fixes issue 471.,471,boto/iam/__init__.py
540985d,Mitch Garnaat,2010-10-20 17:03:52,Adding methods to get/set bucket policy.  Fixes issue 467.,467,boto/s3/bucket.py
540985d,Mitch Garnaat,2010-10-20 17:03:52,Adding methods to get/set bucket policy.  Fixes issue 467.,467,boto/utils.py
cb0b1a2,Mitch Garnaat,2010-10-20 09:05:47,Add support for idempotent instance launch.  Fixes issue 469.,469,boto/ec2/connection.py
cb0b1a2,Mitch Garnaat,2010-10-20 09:05:47,Add support for idempotent instance launch.  Fixes issue 469.,469,boto/ec2/instance.py
7d762ba,Mitch Garnaat,2010-10-20 08:35:36,Adding support for PendingModifiedValues in response.  Fixes issue 468.,468,boto/rds/dbinstance.py
4b92eaf,Mitch Garnaat,2010-10-12 17:08:46,Allow a spot instance request type to be passed to request_spot_instances.  Fixes issue 466.,466,boto/ec2/connection.py
1f78b4b,Ales Zoulek,2010-10-07 15:17:20,added -r (region) option to kill_instance command,17
8369d38,Mitch Garnaat,2010-10-06 07:43:31,Fixed a problem in the handling of ListAccessKeys response.  Fixes issue 464.,464,boto/iam/__init__.py
a6bf77b,Mitch Garnaat,2010-10-05 18:55:59,Initialize tags to be an empty TagSet rather than None.  Fixes issue 462.,462,boto/ec2/ec2object.py
8eb9753,Mitch Garnaat,2010-09-30 12:19:15,Fixed a typo bug in describe_instance_health.  Fixes github issue #9.,9,boto/ec2/elb/__init__.py
2be1a37,Mitch Garnaat,2010-09-30 08:29:43,Added support for optional filters dict to be passed to all get_all_* methods.  Related to issue 459.,459,boto/ec2/connection.py
edcbabc,Mitch Garnaat,2010-09-29 10:18:28,Added support for tagging to VPC objects.  Related to issue 459.,459,boto/vpc/customergateway.py
edcbabc,Mitch Garnaat,2010-09-29 10:18:28,Added support for tagging to VPC objects.  Related to issue 459.,459,boto/vpc/dhcpoptions.py
edcbabc,Mitch Garnaat,2010-09-29 10:18:28,Added support for tagging to VPC objects.  Related to issue 459.,459,boto/vpc/subnet.py
edcbabc,Mitch Garnaat,2010-09-29 10:18:28,Added support for tagging to VPC objects.  Related to issue 459.,459,boto/vpc/vpc.py
edcbabc,Mitch Garnaat,2010-09-29 10:18:28,Added support for tagging to VPC objects.  Related to issue 459.,459,boto/vpc/vpnconnection.py
edcbabc,Mitch Garnaat,2010-09-29 10:18:28,Added support for tagging to VPC objects.  Related to issue 459.,459,boto/vpc/vpngateway.py
80f9c74,Mitch Garnaat,2010-09-29 10:00:46,Added convenience methods in TaggedEC2Object to easily add and remove tags.  Related to issue 459.,459,boto/ec2/ec2object.py
479d0f0,Mitch Garnaat,2010-09-29 08:33:30,Adding support for TagSets in Describe* resonses.  Fixes issue 459.,459,boto/ec2/ec2object.py
479d0f0,Mitch Garnaat,2010-09-29 08:33:30,Adding support for TagSets in Describe* resonses.  Fixes issue 459.,459,boto/ec2/image.py
479d0f0,Mitch Garnaat,2010-09-29 08:33:30,Adding support for TagSets in Describe* resonses.  Fixes issue 459.,459,boto/ec2/instance.py
479d0f0,Mitch Garnaat,2010-09-29 08:33:30,Adding support for TagSets in Describe* resonses.  Fixes issue 459.,459,boto/ec2/snapshot.py
479d0f0,Mitch Garnaat,2010-09-29 08:33:30,Adding support for TagSets in Describe* resonses.  Fixes issue 459.,459,boto/ec2/spotinstancerequest.py
479d0f0,Mitch Garnaat,2010-09-29 08:33:30,Adding support for TagSets in Describe* resonses.  Fixes issue 459.,459,boto/ec2/tag.py
479d0f0,Mitch Garnaat,2010-09-29 08:33:30,Adding support for TagSets in Describe* resonses.  Fixes issue 459.,459,boto/ec2/volume.py
80018fb,Mitch Garnaat,2010-09-24 07:30:52,Add a block/unblock worker method to mturk.  Fixes issue 457.,457,boto/mturk/connection.py
59f7a23,Ales Zoulek,2010-09-23 17:16:12,added --region option to list_instances command,8
3eda4e1,Mitch Garnaat,2010-09-22 14:26:37,Added import_key_pair method to EC2Connection class.  Fixes issue 456.,456,boto/ec2/connection.py
6f61bc2,Mitch Garnaat,2010-09-21 21:40:05,"Added an optional validate param to the update methods of Volume, Instance, Image and Snapshot.  Fixes issue 455.",455,boto/ec2/image.py
6f61bc2,Mitch Garnaat,2010-09-21 21:40:05,"Added an optional validate param to the update methods of Volume, Instance, Image and Snapshot.  Fixes issue 455.",455,boto/ec2/instance.py
6f61bc2,Mitch Garnaat,2010-09-21 21:40:05,"Added an optional validate param to the update methods of Volume, Instance, Image and Snapshot.  Fixes issue 455.",455,boto/ec2/snapshot.py
6f61bc2,Mitch Garnaat,2010-09-21 21:40:05,"Added an optional validate param to the update methods of Volume, Instance, Image and Snapshot.  Fixes issue 455.",455,boto/ec2/volume.py
486a664,Mitch Garnaat,2010-09-19 17:25:51,"Fixing a bug in create_dbinstance.  Param should be called DBParameterGroupName, not DBParameterGroup.  AWS API docs seem to be wrong compared to the WSDL.  Fixes issue 453.",453,boto/rds/__init__.py
501927c,Mitch Garnaat,2010-09-17 13:23:43,Tweaking versioning functionality based on input from issue 380.,380,boto/s3/key.py
501927c,Mitch Garnaat,2010-09-17 13:23:43,Tweaking versioning functionality based on input from issue 380.,380,boto/tests/test_s3versioning.py
c9d1be2,Mitch Garnaat,2010-09-14 12:51:03,Fix bug in add_user_grant.  Fixes issue 450.,450,boto/s3/key.py
cf3a24a,Mitch Garnaat,2010-09-14 12:37:06,Added support for cache-control header.  Fixes issue 451.,451,boto/s3/bucket.py
cf3a24a,Mitch Garnaat,2010-09-14 12:37:06,Added support for cache-control header.  Fixes issue 451.,451,boto/s3/key.py
4430e9e,Mitch Garnaat,2010-08-27 06:33:58,Add an update method to Image class.  Fixes issue 444.,444,boto/ec2/image.py
ba8a4ef,Mitch Garnaat,2010-08-27 06:06:58,Fix typo bug in setting string value for RDS parameter group.  Fixes issue 445.,445,boto/rds/parametergroup.py
c4f8050,Mitch Garnaat,2010-08-22 10:59:14,Couple more improvements related to issue 440.  Raise a relevant exception if no credentials have been set.,440,boto/connection.py
c4f8050,Mitch Garnaat,2010-08-22 10:59:14,Couple more improvements related to issue 440.  Raise a relevant exception if no credentials have been set.,440,boto/exception.py
bbb705d,Mitch Garnaat,2010-08-22 08:31:23,Fixed a problem in provider.py.  Passed in credentials were not being honored.  Fixes issue 440.,440,boto/provider.py
915afee,Mitch Garnaat,2010-08-21 09:13:07,Added convenience methods for instance attribute methods.  Also fixed/added a few docstrings.  Fixes issue 438.,438,boto/ec2/connection.py
915afee,Mitch Garnaat,2010-08-21 09:13:07,Added convenience methods for instance attribute methods.  Also fixed/added a few docstrings.  Fixes issue 438.,438,boto/ec2/instance.py
ccfdc9e,Mitch Garnaat,2010-08-19 12:35:26,Added response_group parameter to several methods.  Fixes issue 433.,433,boto/mturk/connection.py
e9b5c26,Mitch Garnaat,2010-08-10 18:54:58,Incorporated a patch from Mike Schwartz to handle Range GET responses.  Fixes issue 435.,435,boto/s3/bucket.py
82b72d8,Mitch Garnaat,2010-08-10 11:58:13,Fixed a typo bug in distribution.update().  Fixes issue 434.,434,boto/cloudfront/distribution.py
8cd57fa,Mitch Garnaat,2010-08-10 10:03:51,Fixed bug in distribution.update().  Fixes issue 434.,434,boto/cloudfront/distribution.py
5e17bed,Mitch Garnaat,2010-08-07 19:07:48,Updating cloudfront version number.  Fixes issue 431.,431,boto/cloudfront/__init__.py
5e17bed,Mitch Garnaat,2010-08-07 19:07:48,Updating cloudfront version number.  Fixes issue 431.,431,boto/cloudfront/distribution.py
459fc86,Mitch Garnaat,2010-08-06 21:38:52,Fixed bug in default root object support for cloudfront.  Fixes issue 430.,430,boto/cloudfront/distribution.py
b935738,Mitch Garnaat,2010-08-04 14:07:20,Fixed a typo bug related to provider.  Fixes issue 429.,429,boto/s3/bucket.py
d57446f,Mitch Garnaat,2010-08-03 07:29:10,Return values from the convenience methods.  Fixes issue 427.,427,boto/ec2/elb/loadbalancer.py
5e718f8,Mitch Garnaat,2010-08-02 11:03:38,Incorporating patch from rsc.runtux to correctly check for lowercase bucket names.  Fixes issue 426.,426,boto/s3/connection.py
f9b7aed,Mitch Garnaat,2010-08-01 08:18:26,Changing Development Status in setup.py to 5 - Production/Stable.  Fixes issue 415.,415,setup.py
6d38688,Mitch Garnaat,2010-07-31 11:09:03,Fixed problem in handling of list params.  Fixes issue 425.,425,boto/mturk/connection.py
7a23b99,Mitch Garnaat,2010-07-31 11:03:11,Add method to change HIT type.  Fixes issue 425.  Also added a connect_mturk method to boto module.,425,boto/__init__.py
7a23b99,Mitch Garnaat,2010-07-31 11:03:11,Add method to change HIT type.  Fixes issue 425.  Also added a connect_mturk method to boto module.,425,boto/mturk/connection.py
5a2762d,Mitch Garnaat,2010-07-27 02:45:27,Added region support to RDS module.  Fixes issue 423.,423,boto/rds/__init__.py
5a2762d,Mitch Garnaat,2010-07-27 02:45:27,Added region support to RDS module.  Fixes issue 423.,423,boto/rds/regioninfo.py
8433be6,Mitch Garnaat,2010-07-26 12:35:22,Fix the docstring to reflect the correct return value from request_spot_instances.  Fixes issue 422.,422,boto/ec2/connection.py
cc6a471,winhamwr,2010-07-22 11:38:12,Refs #420 from google code. Fixes typo in the multiaz params setting for RDS instance creation,420,boto/rds/__init__.py
3212173,Mitch Garnaat,2010-07-21 07:17:24,Adding support for EC2 Compute Cluster.  Fixes issue 419.,419
687bb32,Mitch Garnaat,2010-07-19 07:08:27,Force mturk requests to use POST rather than GET.  Fixes issue 414.,414,boto/mturk/connection.py
6760075,Mitch.Garnaat,2010-07-06 22:33:07,Kludge the existing kludge to handle httplib differences.  Fixes issue 408.,408,boto/connection.py
209bb10,Mitch.Garnaat,2010-07-05 21:00:49,Adding the gs and file modules to list of packages.  Fixes issue 406.,406,setup.py
7e0560b,Mitch.Garnaat,2010-07-04 14:03:54,Applying patch from john.eric.evans to remove code that raises a string exception.  This is no longer allowed in Python 2.6 and later.  Fixes issue 405.,405,boto/s3/connection.py
a858314,Mitch.Garnaat,2010-07-02 13:17:47,Updated doc string for input uri.  See issue 349.,349,boto/emr/step.py
9014040,Mitch.Garnaat,2010-07-02 13:12:52,Fixed misspelling of LogUri param.  Fixes issue 401.,401,boto/emr/emrobject.py
5799638,walsh159,2010-06-30 20:30:32,fixes #402. Add a delay to give EC2 time to stabilize on the existence of a new instance before we try to update the instance's status.,402,boto/manage/server.py
8242b5b,Mitch.Garnaat,2010-06-24 19:51:13,Incorporating and slighly expanding a patch from Neil Soman to fully support disableApiTermination.  Fixes issue 397.,397,boto/ec2/connection.py
b83de37,Mitch.Garnaat,2010-06-22 12:20:00,Adjusting FPSConnection params to match AWSQueryConnection constructor.  Fixes issue 396.,396,boto/fps/connection.py
48ba841,Mitch.Garnaat,2010-06-21 11:24:14,Fixed typo bugs.  Related to issue 392.,392,boto/fps/connection.py
5fdd291,Mitch.Garnaat,2010-06-20 16:31:03,Corrected the docstrings for set_contents_from_* methods.  See issue 376.,376,boto/s3/key.py
ed2bfd6,Mitch.Garnaat,2010-06-19 01:18:39,Added region parameter to Connection constructor.  Fixes issue 290.,290,boto/ec2/autoscale/__init__.py
0e84b16,Mitch.Garnaat,2010-06-19 00:50:51,Fixed the __iter__ method on S3Connection per suggestion from Andrew.Allaire.  Fixes issue 390.,390,boto/s3/connection.py
d28221e,Mitch.Garnaat,2010-06-18 19:51:19,Added docstrings to add_rule and remove_rule to make it clear that these only act on local data.  Fixes issue 355,355,boto/ec2/securitygroup.py
ad68bfc,Mitch.Garnaat,2010-06-18 19:36:47,Allow upload callback function to be called for each buffer read by supplying value of -1 to num_cb parameter.  Fixes issue 346.,346,boto/s3/key.py
9589c29,Mitch.Garnaat,2010-06-18 18:04:29,Incorporating patch from tomazy.  Fixes issue 329.,329,boto/ec2/autoscale/__init__.py
e134c04,Mitch.Garnaat,2010-06-18 17:37:42,related to issue 340.,340,boto/ec2/autoscale/instance.py
f8093e5,Mitch.Garnaat,2010-06-18 17:30:59,Incorporating proposed changes from bradleyyoo.  Fixes issue 362.  Testing by mturk users appreciated.,362,boto/mturk/connection.py
fa1aa8e,Mitch.Garnaat,2010-06-18 16:46:47,Incorporate patch from svetlyak.40wt.  Fixes issue 393.,393,boto/resultset.py
fa1aa8e,Mitch.Garnaat,2010-06-18 16:46:47,Incorporate patch from svetlyak.40wt.  Fixes issue 393.,393,boto/s3/bucketlistresultset.py
8d08548,Mitch.Garnaat,2010-06-15 21:01:28,Manually added previously submitted patch from cariaso to fix an FPS issue.  Please test!  Fixed issue 392.,392,boto/fps/connection.py
a5f4de8,Mitch.Garnaat,2010-06-10 13:36:52,_object_class attribute not properly initialized in constructor.  Fixes issue 387.,387,boto/cloudfront/distribution.py
22440e4,Mitch.Garnaat,2010-06-09 20:21:00,Add support for bootstrap actions based on patch from pcting.  Fixes issue 385.,385,boto/emr/__init__.py
22440e4,Mitch.Garnaat,2010-06-09 20:21:00,Add support for bootstrap actions based on patch from pcting.  Fixes issue 385.,385,boto/emr/bootstrap_action.py
22440e4,Mitch.Garnaat,2010-06-09 20:21:00,Add support for bootstrap actions based on patch from pcting.  Fixes issue 385.,385,boto/emr/connection.py
add64af,Mitch.Garnaat,2010-06-09 12:34:32,Updated tutorial regarind ACL's.  Fixes issue 383.,383
d28b6fa,Mitch.Garnaat,2010-06-04 18:27:37,Incorporating patch from pcting to support Hadoop version 0.20.  Fixes issue 381.,381,boto/emr/connection.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/__init__.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/connection.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/exception.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/file/__init__.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/file/bucket.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/file/connection.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/file/key.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/file/simpleresultset.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/gs/__init__.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/gs/connection.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/s3/bucket.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/s3/connection.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/s3/key.py
e047545,Mitch.Garnaat,2010-05-31 13:56:19,Initial commit of merged Google Storage mods.  Addresses issue 379.,379,boto/storage_uri.py
e8a5bcc,Mitch.Garnaat,2010-05-31 13:41:18,This is part of a fix for issue 327 but was never committed.,327,boto/connection.py
6839325,Mitch.Garnaat,2010-05-23 13:41:09,Changing original RRS support to (hopefully) make more sense.  Fixes issue 376.,376,boto/s3/bucket.py
6839325,Mitch.Garnaat,2010-05-23 13:41:09,Changing original RRS support to (hopefully) make more sense.  Fixes issue 376.,376,boto/s3/key.py
0a68ec5,paltman,2010-05-20 06:39:42,#179:Resolved - fixed doc bug,179
e5eb932,paltman,2010-05-20 06:35:58,#167:Resolved - fixed doc typo,167
0ca34bc,paltman,2010-05-20 06:26:35,#129:Resolved - append to logfile rather than write over it,129,boto/services/result.py
9b25cd0,Mitch.Garnaat,2010-05-19 16:01:30,Added support for RRS feature in S3.  Fixes issue 376.,376,boto/s3/bucket.py
9b25cd0,Mitch.Garnaat,2010-05-19 16:01:30,Added support for RRS feature in S3.  Fixes issue 376.,376,boto/s3/key.py
9b25cd0,Mitch.Garnaat,2010-05-19 16:01:30,Added support for RRS feature in S3.  Fixes issue 376.,376,boto/tests/test.py
9b25cd0,Mitch.Garnaat,2010-05-19 16:01:30,Added support for RRS feature in S3.  Fixes issue 376.,376,boto/tests/test_ec2connection.py
9b25cd0,Mitch.Garnaat,2010-05-19 16:01:30,Added support for RRS feature in S3.  Fixes issue 376.,376,boto/tests/test_s3connection.py
4e2fe38,Mitch.Garnaat,2010-04-27 11:30:41,Another attempt at QSA fix for Euca.  Fixes issue 356.,356,boto/s3/connection.py
644d652,Mitch.Garnaat,2010-04-25 13:51:15,Fixed a problem with mutable default value.  Fixed issue 369.,369,boto/mturk/qualification.py
a307672,Mitch.Garnaat,2010-04-19 11:43:36,incorporating patch from HaiZaar to implement reboot request.  Fixes issue 366.,366,boto/rds/__init__.py
a307672,Mitch.Garnaat,2010-04-19 11:43:36,incorporating patch from HaiZaar to implement reboot request.  Fixes issue 366.,366,boto/rds/dbinstance.py
8d08f34,Mitch.Garnaat,2010-04-16 10:41:50,Fixed bug when raising exception in response to 300 error.  Fixes issue 364.,364,boto/s3/connection.py
508262c,Mitch.Garnaat,2010-04-13 11:59:22,Fixed a typo bug in RDS that prevented the full list of snapshots from being returned.  Fixes issue 359.,359,boto/rds/__init__.py
f897e2b,Mitch.Garnaat,2010-04-11 21:17:54,Incorporating patch from Ian Kallen.  Fixes issue 358.,358,boto/emr/connection.py
840ff1f,Mitch.Garnaat,2010-04-10 13:35:14,Adding patch from Neil Soman to implement the windows bundle tasks.  Fixes issue 351 and 354.,351,boto/ec2/bundleinstance.py
840ff1f,Mitch.Garnaat,2010-04-10 13:35:14,Adding patch from Neil Soman to implement the windows bundle tasks.  Fixes issue 351 and 354.,351,boto/ec2/connection.py
dc73930,Mitch.Garnaat,2010-04-10 12:42:07,Incorporating patch from Ian Kallen.  Fixes issue 350.,350,boto/emr/jobflow.py
c4e4ae4,Mitch.Garnaat,2010-04-10 12:40:56,Incorporating patch from Ian Kallen.  Fixes issue 349.,349,boto/emr/step.py
67b2f7b,Mitch.Garnaat,2010-03-29 08:20:59,Simplified handling of update methods for Instance and Volume classes.  Added a StateReason class to capture the content of the stateReason element in DescribeInstances response.  Fixes issue 331.,331,boto/ec2/instance.py
67b2f7b,Mitch.Garnaat,2010-03-29 08:20:59,Simplified handling of update methods for Instance and Volume classes.  Added a StateReason class to capture the content of the stateReason element in DescribeInstances response.  Fixes issue 331.,331,boto/ec2/volume.py
a8cce40,Mitch.Garnaat,2010-03-29 07:23:22,Removed calls to super method.  Causes problems in Python 2.4.  Fixes issue 353.,353,boto/exception.py
5846456,Mitch.Garnaat,2010-03-17 16:37:56,Fixing problem with disabling of versioning.  Fixes issue 348.,348,boto/s3/bucket.py
5846456,Mitch.Garnaat,2010-03-17 16:37:56,Fixing problem with disabling of versioning.  Fixes issue 348.,348,boto/tests/test_s3versioning.py
a46925c,Mitch.Garnaat,2010-02-24 18:22:13,Added support for instance_initiated_shutdown_behavior param to run_instances.  Fixes issue 343.,343,boto/ec2/connection.py
2df58f5,Mitch.Garnaat,2010-02-24 14:59:54,Add force flag to stop_instances.  Fixes issue 342.,342,boto/ec2/connection.py
7f1f4b7,Mitch.Garnaat,2010-02-23 16:48:54,Fixed a doc bug and also fixed a code bug related to retrieving message attributes on RecieveMessage requests.  Fixes issue 341.,341,boto/sqs/connection.py
7f1f4b7,Mitch.Garnaat,2010-02-23 16:48:54,Fixed a doc bug and also fixed a code bug related to retrieving message attributes on RecieveMessage requests.  Fixes issue 341.,341,boto/sqs/queue.py
de5638a,paltman,2010-02-22 18:34:48,fixed bug in AWSAuthConnection.close,325,boto/connection.py
f90258e,Mitch.Garnaat,2010-02-17 13:43:12,Don't raise exception if volume_size is not a valid int.  Fixes issue 336.,336,boto/ec2/snapshot.py
47ecf45,Mitch.Garnaat,2010-02-01 20:49:15,Fixed order of parameters.  Fixes issue 330.,330,boto/ec2/securitygroup.py
aeba296,Mitch.Garnaat,2010-01-29 03:20:58,Accept a next_token parameter.  Fixes issue 328.,328,boto/ec2/cloudwatch/__init__.py
42eeca3,Mitch.Garnaat,2010-01-24 00:30:01,Completing initial version of S3 versioning support.  Also fixed a bug in unicode S3 metadata values.  Fixes issue 300.  Fixes issue 327,300,boto/resultset.py
42eeca3,Mitch.Garnaat,2010-01-24 00:30:01,Completing initial version of S3 versioning support.  Also fixed a bug in unicode S3 metadata values.  Fixes issue 300.  Fixes issue 327,300,boto/s3/bucket.py
42eeca3,Mitch.Garnaat,2010-01-24 00:30:01,Completing initial version of S3 versioning support.  Also fixed a bug in unicode S3 metadata values.  Fixes issue 300.  Fixes issue 327,300,boto/s3/bucketlistresultset.py
42eeca3,Mitch.Garnaat,2010-01-24 00:30:01,Completing initial version of S3 versioning support.  Also fixed a bug in unicode S3 metadata values.  Fixes issue 300.  Fixes issue 327,300,boto/s3/deletemarker.py
42eeca3,Mitch.Garnaat,2010-01-24 00:30:01,Completing initial version of S3 versioning support.  Also fixed a bug in unicode S3 metadata values.  Fixes issue 300.  Fixes issue 327,300,boto/utils.py
0c2f0cf,Mitch.Garnaat,2010-01-23 23:53:41,Added a delete_message_from_handle method.  Fixes issue 326.,326,boto/sqs/connection.py
113267d,paltman,2010-01-20 05:09:06,Resolved #317: Updated doc string to reflect code.  Thanks alonswartz1!,317,boto/ec2/volume.py
b66ae2b,paltman,2010-01-20 04:59:47,Related to #313 - Make imports explicit.,313,boto/ec2/buyreservation.py
6556330,paltman,2010-01-20 04:58:04,Resolved #320 - Add body of S3 response to error message if status code is between 199 & 299.  Thanks for the patch nuxi17.,320,boto/s3/key.py
553cdf6,paltman,2010-01-20 04:49:16,Resolved #230 - Raise more explicit exception when attempting to create a bucket that doesn't have a lower case name.,230,boto/s3/connection.py
e7bb9ad,Mitch.Garnaat,2010-01-16 15:40:22,Fixing some issues found by pylint.  Addresses issue 313.,313,boto/cloudfront/identity.py
e7bb9ad,Mitch.Garnaat,2010-01-16 15:40:22,Fixing some issues found by pylint.  Addresses issue 313.,313,boto/ec2/securitygroup.py
e7bb9ad,Mitch.Garnaat,2010-01-16 15:40:22,Fixing some issues found by pylint.  Addresses issue 313.,313,boto/utils.py
08dc5c5,Mitch.Garnaat,2010-01-09 17:14:54,Don't require Name param on RegisterImage (even though EC2 docs say it is required) and change Image to ImageLocation.  Fixes issue 323.,323,boto/ec2/connection.py
441c31c,Mitch.Garnaat,2010-01-09 14:23:11,Added missing OriginAccessIdentitySummary class.  Fixes issue 319.,319,boto/cloudfront/__init__.py
441c31c,Mitch.Garnaat,2010-01-09 14:23:11,Added missing OriginAccessIdentitySummary class.  Fixes issue 319.,319,boto/cloudfront/identity.py
82aa1fe,Mitch.Garnaat,2010-01-09 14:14:20,Corrected a typo error.  Fixes issue 318.,318,boto/cloudfront/identity.py
612d52c,Mitch.Garnaat,2010-01-09 14:11:16,Restore the add_value method that got lost when Item was refactored to subclass dict.  Fixed issue 315.,315,boto/sdb/item.py
b9efaa4,jdennis,2010-01-09 06:13:37,Adds functionality for QuestionFormAnswer. Fixes issue 322.,322,boto/mturk/connection.py
911aaf9,jdennis,2010-01-08 19:46:36,Adding support for flexible structure in QuestionForm structure. Fixes issue 308.,308,boto/mturk/question.py
58dcc23,Mitch.Garnaat,2010-01-07 01:21:55,Misspelling in XML element.  Fixes issue 316,316,boto/cloudfront/__init__.py
58dcc23,Mitch.Garnaat,2010-01-07 01:21:55,Misspelling in XML element.  Fixes issue 316,316,boto/cloudfront/distribution.py
140200e,Mitch.Garnaat,2010-01-03 21:54:32,Fixing some issues found by pyflakes.  Addresses issue 313.,313,boto/ec2/cloudwatch/__init__.py
140200e,Mitch.Garnaat,2010-01-03 21:54:32,Fixing some issues found by pyflakes.  Addresses issue 313.,313,boto/ec2/connection.py
140200e,Mitch.Garnaat,2010-01-03 21:54:32,Fixing some issues found by pyflakes.  Addresses issue 313.,313,boto/ec2/elb/loadbalancer.py
140200e,Mitch.Garnaat,2010-01-03 21:54:32,Fixing some issues found by pyflakes.  Addresses issue 313.,313,boto/ec2/securitygroup.py
140200e,Mitch.Garnaat,2010-01-03 21:54:32,Fixing some issues found by pyflakes.  Addresses issue 313.,313,boto/ec2/spotinstancerequest.py
9b35754,Mitch.Garnaat,2010-01-03 21:17:24,Adding block_device_map to image.run method.  Fixes issue 312.,312,boto/ec2/image.py
79f6a6c,Mitch.Garnaat,2009-12-27 19:18:08,Better fix for issue 310.,310,boto/ec2/blockdevicemapping.py
89421e6,Mitch.Garnaat,2009-12-27 19:16:59,Fixed a bug introduced in r1404.  Fixes issue 310.,310,boto/ec2/blockdevicemapping.py
962de0f,Mitch.Garnaat,2009-12-21 07:34:34,Changed reference to lookup method to get_key method.  Fixes issue 294.,294
bd35cac,Mitch.Garnaat,2009-12-21 07:25:20,Make sure key name in x-amz-copy-source HTTP header is properly quoted.  Fixes issue 306,306,boto/s3/bucket.py
e328a6c,Mitch.Garnaat,2009-12-18 21:09:39,Fixing an bug in save_to_s3/load_from_s3.  Fixes issue 309.,309,boto/sqs/queue.py
e9c5124,Mitch.Garnaat,2009-12-16 16:44:18,Specify the charset as UTF-8 in make_request.  Fixes issue 98.,98,boto/connection.py
6ee36ce,Mitch.Garnaat,2009-12-15 02:46:04,Fixing weird typo bug.  Fixes issue 307.,307
597614d,jdennis,2009-12-03 19:59:19,Added expire_hit function to mturk. Patch supplied by thecleanmachine. Fixes issue 303,303,boto/mturk/connection.py
b1333c9,Mitch.Garnaat,2009-11-29 22:41:07,Fixing QuestionContent to match spec.  Patch supplied by jdennis.  Fixes issue 299.,299,boto/mturk/question.py
150e483,Mitch.Garnaat,2009-11-29 22:37:04,Adding support for Overview tag in mturk.  Patch supplied by jdennis.  Fixes issue 298.,298,boto/mturk/question.py
a9e0f2a,Mitch.Garnaat,2009-11-24 04:00:17,Add missing apply_immediately param.  Fixes issue 295.,295,boto/rds/__init__.py
f7f8953,rlotun,2009-11-05 15:19:55,Applied patch for sha deprecation warning in mturk.notification as reported in issue 292 by me@aaronsw.com,292,boto/mturk/notification.py
0fd3574,Mitch.Garnaat,2009-10-29 21:07:14,Fixing a slightly overzeolous application of headers params in r1335 for issue 285.,285,boto/s3/bucket.py
9a1d3d6,Mitch.Garnaat,2009-10-29 12:52:11,Hopefully fixes issue 288,288,boto/ec2/volume.py
3a53940,Mitch.Garnaat,2009-10-27 14:00:32,Adding handling of ProductCodes to Instance class as well as Image.  Fixes issue 266.,266,boto/ec2/instance.py
7fc3393,Mitch.Garnaat,2009-10-27 13:34:03,Fixes issue 288.,288,boto/ec2/volume.py
251b913,Mitch.Garnaat,2009-10-27 02:57:24,Fixes issue 161.,161,boto/utils.py
f408146,Mitch.Garnaat,2009-10-27 02:16:14,Fixes issue 269,269,boto/exception.py
a72ca77,Mitch.Garnaat,2009-10-27 02:08:06,Fixes issue 266,266,boto/ec2/image.py
c893c39,Mitch.Garnaat,2009-10-27 01:43:01,Fixes issue 265,265,boto/ec2/snapshot.py
e259236,Mitch.Garnaat,2009-10-27 01:36:43,Fixes issue 279,279,boto/mturk/connection.py
