ID,Title,Created At,Closed At,Issues,Errors,Messages
1176,Correctly handle invalid cookies,2014-09-06T15:30:26Z,2016-10-01T04:38:28Z,httputil,,
1175,Add documentation warning about exceptions in coroutines,2014-09-05T15:58:33Z,2014-09-15T03:11:24Z,,,
1174,"Tornado 3.2, uncaught StreamClosedError exception",2014-09-05T04:45:29Z,2014-10-12T03:34:37Z,websocket,StreamClosedError,StreamClosedError: Stream is closed
1173,WebSocketHandler close() method should call on_close(),2014-09-05T02:49:17Z,2015-01-19T01:40:36Z,websocket,,
1172,_parse_headers and latin1,2014-09-03T14:16:45Z,2014-09-05T08:20:38Z,,,
1171,Template fail silently,2014-09-03T09:05:01Z,2014-09-04T02:37:39Z,,,
1170,reverse_url can not Create correct Url,2014-09-01T05:45:15Z,2014-09-01T14:25:59Z,,,
1169,I want to use the stream_request_body class decorator for uploading large file. How to use the stream_request_body class decorator?,2014-08-27T13:53:59Z,2014-08-27T14:51:43Z,,,
1168,HTTP client does not handle socket connection errors,2014-08-27T13:12:21Z,2014-09-01T03:48:46Z,,AttributeError,AttributeError: 'NoneType' object has no attribute 'add_done_callback'
1167,Fail silently in template expressions,2014-08-27T11:29:17Z,2014-09-04T02:37:24Z,,,
1166,Add missing argument max_buffer_size to TCPClient.connect in SimpleAsyncHTTPClient,2014-08-26T14:07:15Z,2014-08-27T02:39:50Z,,,
1165,Memory leak,2014-08-26T08:34:41Z,2014-08-30T19:28:03Z,,,
1164,Proxying streamed uploads,2014-08-25T19:25:26Z,2014-08-27T20:50:35Z,,,
1163,Starting and stopping tornado server in thread,2014-08-25T18:50:39Z,2014-09-21T16:27:37Z,,,
1162,Replace tornado.util.bytes_type to bytes,2014-08-25T05:57:30Z,2014-08-26T02:56:38Z,,,
1161,Blocking calls using @gen.coroutine,2014-08-25T05:54:47Z,2014-09-21T16:41:56Z,,,
1160,No child processes IOError with Python 2.7.8 and Tornado 4.0.1,2014-08-24T05:55:50Z,2014-08-24T14:31:35Z,,IOError,IOError: [Errno 10] No child processes
1159,problems via Handler's Pattern & reverse_url,2014-08-24T04:18:11Z,2014-08-24T14:28:23Z,,,
1158,Support yielding asyncio.Future from gen.coroutine,2014-08-23T15:51:36Z,2014-08-23T17:11:08Z,,,
1157,Speedup utf8(),2014-08-23T14:45:01Z,2014-08-27T17:33:41Z,,,
1156,gzip encoding does not work in 4.0,2014-08-23T08:13:52Z,2014-08-23T22:30:35Z,,,
1155,set _running = False at end of IOLoop.start,2014-08-23T01:07:58Z,2014-08-24T15:37:59Z,,,
1154,"Tornado 4.0.1, AsyncHTTPTestCase, IOLoop is already running",2014-08-22T15:02:49Z,,testing,RuntimeError,RuntimeError: IOLoop is already running
1153,Fixed support for test generators,2014-08-22T08:49:10Z,2014-08-23T00:48:15Z,,,
1152,Implement PipeIOStream alternative for Windows.,2014-08-21T21:09:43Z,,"iostream, windows",,
1151,"Write handle list like dict and output a Json,",2014-08-21T00:56:12Z,2014-08-21T13:41:32Z,,,
1150,Support for application/json in parse_body_arguments,2014-08-20T20:02:41Z,2014-08-21T13:42:20Z,,,
1149,normalize the code param of set_default_locale,2014-08-19T09:05:28Z,,locale,,
1148,Addressing race condition in SimpleAsyncHTTPClient's _on_timeout(),2014-08-13T00:30:29Z,2014-08-20T03:01:57Z,,,
1147,Missing return statements in ioloop.call_later and ioloop.call_at,2014-08-12T22:31:33Z,2014-08-19T16:41:00Z,,,
1146,async_sleep function for coroutines,2014-08-12T15:20:20Z,2015-01-19T20:39:37Z,gen,,
1145,torndb Error 2006: MySQL Server has gone away,2014-08-11T04:51:31Z,2014-08-11T13:53:30Z,,,
1144,websocket same-origin policy causing issues on localhost,2014-08-09T22:59:54Z,2014-08-10T20:46:50Z,,,
1143,json_decode return a tornado.util.ObjectDict object,2014-08-09T09:44:03Z,2014-08-10T16:42:49Z,,,
1142,Fix `IOStream' when callback function return `Future' and has `Exception' will silence ignore,2014-08-07T17:56:06Z,2014-08-09T17:40:46Z,,,
1141,Order of Operations issue in constructor to RequestHandler,2014-08-06T23:46:44Z,,web,,
1140,Tornado 4.0 raises AttributeError in WebSocketClientConnection._on_close,2014-08-06T14:16:37Z,2014-08-09T18:26:57Z,,AttributeError,AttributeError: 'WebSocketClientConnection' object has no attribute 'resolver'
1139,Add `application/json` support for request bodies,2014-08-06T12:50:56Z,2014-08-07T01:00:16Z,,,
1138,Fix `PeriodicCallback' when callback function return `Future' and has,2014-08-06T10:38:58Z,2014-08-07T00:54:45Z,,,
1137,Refactored method execution in tornado.web,2014-08-06T02:43:04Z,,web,,
1136,socket.gaierrors for ipv6 tests on OSX 10.6,2014-08-05T07:58:19Z,2014-08-12T12:55:18Z,,socket.gaierror,"socket.gaierror: [Errno 8] nodename nor servname provided, or not known"
1135,"parameter self is useless,instance method could be a static mehod",2014-08-03T05:19:06Z,2014-08-05T02:36:26Z,,,
1134,Exceptions getting swallowed in coroutines,2014-07-29T23:09:15Z,2015-01-17T22:34:57Z,gen,,
1133,stall tearDown in AsyncTestCase with prepare’d WebSocketHandler,2014-07-29T02:44:43Z,2014-08-05T03:48:48Z,,,
1132,Facebook demo has Invalid App ID,2014-07-28T23:36:12Z,2014-08-24T15:51:40Z,,,
1131,"when coroutine in coroutine, why performance is so bad?",2014-07-28T06:55:59Z,2014-08-07T03:34:49Z,,,
1130,Update blog example to use GoogleOAuth2Mixin instead of GoogleMixin,2014-07-27T05:05:06Z,,other,,
1129,Added support to change the default `Content-Type` for json,2014-07-25T14:51:36Z,2014-07-26T11:28:20Z,,,
1128,Cancelable Future from AsyncHTTPClient (for SimpleHTTPClient),2014-07-24T18:20:34Z,2017-06-05T19:36:11Z,httpclient,,
1127,WebSocket connection fail on V4.0,2014-07-24T08:16:27Z,2014-07-24T08:31:15Z,,,
1126,WebSocket disconnects and errors,2014-07-23T18:07:01Z,2014-07-27T17:05:00Z,websocket,,
1125,Fixed a bug with keep-alive chunked requests,2014-07-23T17:28:13Z,2014-07-24T02:27:08Z,,,
1124,Support for non-RFC compliant header prefixes,2014-07-22T16:52:15Z,2014-07-24T02:22:36Z,,,
1123,redirect requests starting with '//' to '/' leading to wrong place,2014-07-21T06:11:08Z,2015-03-10T02:25:50Z,web,,
1122,Unused client_secret parameter in OAuth2Mixin.authorize_redirect,2014-07-19T22:50:09Z,,auth,,
1121,Provide a mechanism to determine if there is an IOLoop on the current thread,2014-07-19T16:07:57Z,,ioloop,,
1120,Typing error,2014-07-18T17:21:46Z,2014-07-19T02:09:11Z,,,
1119,"IOLoop.call_{at,later} don't return handles",2014-07-17T21:47:47Z,2014-07-18T03:49:24Z,,,
1118,getattr in httputil.py,2014-07-17T20:55:46Z,2014-07-18T03:49:24Z,,AttributeError,AttributeError: 'NoneType' object has no attribute 'remote_ip'
1117,Coroutines hangs on exceptions when using ThreadPoolExecutor.,2014-07-17T14:25:00Z,2014-07-17T14:32:17Z,,,
1116,make IOCMD_RESTARTREAD available for PUT requests,2014-07-16T13:51:17Z,2014-07-17T00:16:38Z,,CurlError,CurlError: HTTP 599: necessary data rewind wasn't possible
1115,v4 cannot be easily installed on Windows,2014-07-16T08:12:04Z,2014-07-17T00:25:36Z,,,
1114,tornado.httpserver.HTTPConnection is gone,2014-07-15T23:04:22Z,2014-07-16T02:39:42Z,,,
1113,added local install (using the sphinx-build),2014-07-15T17:20:45Z,2014-07-15T17:38:21Z,,,
1112,doc error,2014-07-15T17:06:57Z,2014-07-16T02:48:00Z,,,
1111,Pycurl violates RFC 2616/10.3.2 and switch from POST to GET,2014-07-15T15:58:59Z,,httpclient,,
1110,Don't use BytesIO to make interface of read-only data file-like,2014-07-15T12:39:25Z,,multiple,,
1109,"Removed dead ""io.BytesIO vs cStringIO.StringIO"" code",2014-07-15T10:53:36Z,2014-07-16T02:54:16Z,,,
1108,pypi dont host beta?,2014-07-13T04:29:11Z,2014-07-13T04:39:20Z,,,
1107,Properly restore ASYNC_TEST_TIMEOUT after test.,2014-07-12T18:25:20Z,2014-07-13T02:40:32Z,,,
1106,Bugfix in asynchronous_fetch example code.,2014-07-11T17:05:24Z,2014-07-13T02:39:31Z,,,
1105,Complete the Motor example.,2014-07-11T17:03:24Z,2014-07-13T02:39:15Z,,,
1104,NPE in iostream.py,2014-07-11T12:39:08Z,2015-01-24T22:47:25Z,iostream,TypeError,TypeError: object of type 'NoneType' has no len()
1103,KeyError in ioloop.py,2014-07-11T12:31:09Z,2015-01-24T22:47:32Z,ioloop,KeyError,KeyError: 8
1102,Fixes bug disallowing custom-made reason phrase,2014-07-10T13:48:17Z,2014-07-16T04:06:54Z,,,
1101,typo,2014-07-10T09:17:39Z,2014-07-10T18:24:30Z,,,
1100,How to add iframe code?,2014-07-10T05:26:46Z,2014-07-13T01:30:13Z,,,
1099,web.authenticated: allow 403 without redirection,2014-07-09T18:13:07Z,,web,,
1098,Small change on WSGIContainer.__call__ to allow environ method overriding in subclasses.,2014-07-07T15:33:59Z,,wsgi,,
1097,Handle bogus values passed to `_xsrf`,2014-07-07T12:16:39Z,2014-07-09T02:41:30Z,,,
1096,Invalid XSRF cookie value throws TypeError,2014-07-07T11:09:11Z,2014-07-09T02:54:16Z,,TypeError,TypeError: object of type 'NoneType' has no len()
1095,Provide control over gzip compression level in tornado.web.Application,2014-07-03T21:43:04Z,,web,,
1094,HTTPHeaders.get_list() improve functionality,2014-07-03T13:39:13Z,,httpserver,,
1093,Write curl_httpclient logs to a separate logger,2014-07-03T08:34:19Z,2015-01-24T22:16:02Z,log,,
1092,Update web.py to implements default method head(),2014-07-03T05:30:53Z,2014-07-03T15:12:21Z,,,
1091,Fix binary websocket connections,2014-07-02T21:16:28Z,2014-07-03T01:37:11Z,,UnboundLocalError,UnboundLocalError: local variable 'decoded' referenced before assignment
1090,Improve curl_httpclient so it supports custom methods with payload.,2014-07-01T17:56:53Z,2014-07-25T03:38:00Z,httpclient,,
1089,Fix for ticket #1036: Add proxy-style (absolute-url) requests support,2014-06-26T12:33:31Z,2015-03-26T02:01:56Z,httpserver,,
1088,Add functions to parse response from Google OAuth2,2014-06-26T04:32:38Z,,auth,,
1087,RequestHandler.send_error strips custom HTTP headers,2014-06-25T20:35:19Z,2014-06-26T02:13:43Z,,,
1086,Make options.parse_config_file supporting custom encoding,2014-06-25T08:15:07Z,2014-07-16T04:19:10Z,,,
1085,disable exception raising behavior,2014-06-23T18:24:06Z,2014-06-26T18:35:53Z,,,
1084,check for errno.WSA* on 64-bit Windows (fixes #1052),2014-06-23T12:52:38Z,2014-06-26T02:00:35Z,,IndexError,IndexError: pop from an empty deque
1083,Rendering template with compress_whitespace does not remove empty lines,2014-06-21T04:07:11Z,2015-07-05T22:44:29Z,template,,
1082,Empty reply on malformed HTTP request,2014-06-20T11:21:24Z,2017-06-10T21:18:43Z,httpserver,,
1081,Truely coroutine based Chat Demo,2014-06-19T17:37:33Z,2014-06-20T03:16:20Z,,,
1080,Issue Labels,2014-06-17T00:56:25Z,2014-07-16T04:57:56Z,,,
1079,Potential memory leak in ioloop and httpclient module.,2014-06-16T12:41:55Z,2014-06-17T14:27:30Z,,,
1078,very basic proxy support,2014-06-13T22:39:48Z,2014-06-17T21:44:52Z,,,
1077,StaticFileHandler path for .apk and. ipa file extension download problems？,2014-06-12T14:37:30Z,2014-06-13T00:55:01Z,,,
1076,translate :34,2014-06-10T15:33:29Z,2014-06-15T14:52:32Z,,,
1075,WSGIContainer in Executor,2014-06-07T10:45:12Z,,wsgi,,
1074,pip install fails for OSX machine with no compiler,2014-06-06T22:04:31Z,2014-06-07T16:16:18Z,,SystemError,SystemError: Cannot locate working compiler
1073,max_age parameter not used when computing far-future cookie in decode_signed_value,2014-06-06T18:00:25Z,2014-06-13T03:07:51Z,,,
1072,"Help In php $ _SERVER ['HTTP_HOST'], tornado how to get?",2014-06-06T13:43:09Z,2014-06-06T13:44:21Z,,,
1071,add headers property to HTTPError,2014-06-05T11:39:47Z,2014-06-19T21:01:53Z,,,
1070,Websocket connection closes exactly after one minute,2014-06-05T10:11:21Z,2014-06-05T11:58:51Z,,,
1069,ioloop.py: use itertools.count() as tiebreaker to preserve FIFO in case of tie,2014-06-03T20:15:53Z,2014-06-03T23:49:41Z,,,
1068,"From #1067, updated Google Auth docs to reflect API changes",2014-05-28T18:53:58Z,2014-06-01T17:22:09Z,,,
1067,Google OAuth Changes,2014-05-27T23:23:05Z,2014-06-01T17:22:16Z,,,
1066,Add debug-mode flag for translation files,2014-05-26T02:40:38Z,,locale,,
1065,Relax restrictions on WebSocketHandler methods,2014-05-25T00:58:16Z,2014-06-16T04:09:36Z,,,
1064,"""Stop"" exception in RequestHandler",2014-05-25T00:52:43Z,2014-06-19T13:52:08Z,,,
1063,Stack-context-local variable pattern,2014-05-25T00:40:22Z,,stack_context,,
1062,PyPi Index Broken HTTP 404,2014-05-19T14:52:08Z,2014-05-22T01:48:51Z,,,
1061,Extended gen_test decorator to pass args and kwargs.,2014-05-16T23:04:35Z,2014-05-17T14:04:02Z,,,
1060,log.py: enable_pretty_logging() is now idempotent,2014-05-16T15:27:01Z,,log,,
1059,Google App Engine demo can't import fcntl when deployed to GAE,2014-05-15T10:33:47Z,2014-05-17T14:58:37Z,,ImportError,ImportError: No module named fcntl
1058,Changes in master branch gen module break code previously working,2014-05-14T19:15:28Z,2014-05-19T04:04:13Z,,,
1057,Duplicate payload in some websocket packets,2014-05-13T16:03:35Z,2014-05-13T16:09:52Z,,,
1056,The latest chatdemo.py doesn't work,2014-05-12T18:30:00Z,2014-05-23T19:17:07Z,,AttributeError,AttributeError: 'module' object has no attribute 'coroutine'
1055,Test Python 3.4 on Travis.,2014-05-12T08:00:44Z,2014-05-12T18:49:58Z,,,
1054,Fixed websocket test.,2014-05-12T07:55:24Z,2014-05-19T01:58:54Z,,HTTPError,HTTPError: HTTP 599: Timeout
1053,Add support for custom reasons to curl_httpclient,2014-05-12T03:50:22Z,2014-05-20T02:12:26Z,,,
1052,Windows doesn't use standard error numbers: suggested quick fix,2014-05-11T19:03:23Z,2014-06-26T02:00:38Z,,,
1051,Fix for ticket #904 - Addition of get_claimed_ip() to HTTPRequest,2014-05-10T19:26:46Z,,httpserver,,
1050,get_ssl_certificate is untested,2014-05-10T17:06:33Z,,httpserver,,
1049,Improve API for timeouts,2014-05-09T12:55:46Z,2014-06-18T14:31:12Z,,,
1048,Strange exceptions propagation with coroutines,2014-05-07T16:14:51Z,2014-07-19T23:16:56Z,gen,Exception,Exception: Error in A
1047,websocket miss upgrade,2014-05-07T09:38:04Z,2014-05-07T13:15:17Z,,,
1046,Unexplained latency when serving large files (1GB+),2014-05-06T22:48:50Z,2014-05-08T01:39:07Z,,,
1045,Fixed tests on Windows.,2014-05-06T09:36:22Z,2014-05-06T12:57:18Z,,"AssertionError, ValueError","AssertionError: 1696 is not 1696, ValueError: preexec_fn is not supported on Windows platforms"
1044,Use constant for blocking errnos.,2014-05-06T09:26:15Z,2014-05-06T12:55:34Z,,,
1043,Security Contact,2014-05-04T21:12:01Z,2014-05-04T21:19:45Z,,,
1042,Changed _on_close method tornado/simple_httpclient.py to raise the error instead of raising an HTTPError,2014-05-04T18:41:17Z,2014-05-09T00:54:43Z,,,
1041,Improve asyncio integration,2014-05-02T13:36:15Z,2015-01-19T20:05:53Z,asyncio,,
1040,nginx sample file change,2014-04-30T22:36:18Z,2014-05-03T13:22:31Z,,,
1039,"""yield None"" fails in Tornado 3.2, works fine in 3.1.1",2014-04-22T01:45:17Z,2014-04-23T01:45:18Z,,,
1038,run_sync leaking file descriptors,2014-04-18T17:02:16Z,2014-04-18T23:16:44Z,,,
1037,Update overview.rst with typos in nginx conf.,2014-04-16T09:07:41Z,2014-04-16T13:27:14Z,,,
1036,Parse proxy-style (absolute-url) requests,2014-04-15T01:38:48Z,,httpserver,,
1035,Update simple_httpclient.py ticket 1033,2014-04-14T16:10:09Z,2014-05-04T18:36:50Z,,,
1034,Delete description for cookie capacity,2014-04-13T13:16:09Z,2014-04-13T15:22:56Z,,,
1033,simple_httpclient _on_close handler loses error information,2014-04-10T02:14:12Z,2014-05-09T00:56:22Z,,,
1032,Add start_time to httpclient and curl_httpclient to better indicate timing reference,2014-04-09T21:42:51Z,,httpclient,,
1031,Add session support,2014-04-09T14:26:08Z,2014-04-16T02:25:56Z,,,
1030,Add SystemError to errors from compilation,2014-04-08T18:24:29Z,2014-04-09T01:13:23Z,,,
1029,fixed broken reference link,2014-04-08T17:55:27Z,2014-04-09T01:12:13Z,,,
1028,A typo,2014-04-08T07:43:13Z,2014-04-08T12:04:39Z,,,
1027,Correct function that converts object to unicode string or string encoded as utf8,2014-04-08T07:09:27Z,,template,UnicodeEncodeError,UnicodeEncodeError: 'ascii' codec can't encode characters in position 0-1: ordinal not in range(128)
1026,tornado file upload problem in higher dimensions,2014-04-02T13:38:40Z,2014-04-02T22:36:03Z,,,
1025,Add an option for maximum header size considered safe,2014-03-28T15:02:58Z,2015-07-30T02:54:32Z,web,,
1024,Tornado web server sometimes did not manage the request,2014-03-28T02:02:28Z,2014-04-28T03:16:05Z,,,
1023,put assertion outside of the exception handler,2014-03-27T00:52:54Z,2014-03-31T14:54:16Z,,,
1022,tab to space,2014-03-26T01:04:22Z,2014-03-26T01:56:02Z,,,
1021,Major HTTP refactoring for streaming uploads,2014-03-24T02:59:37Z,2014-04-27T18:14:15Z,,,
1020,Fix a mistake in template document.,2014-03-24T01:23:26Z,2014-03-24T01:28:30Z,,,
1019,add IOLoop.clear_instance,2014-03-21T18:02:12Z,2014-03-22T17:20:06Z,,,
1018,Speedups fail to build due to warnings treated as errors on Python 3.4.0,2014-03-18T06:57:10Z,2014-03-18T14:02:24Z,,,
1017,fix timeouts less than 1 sec when libcurl is compiled without c-ares,2014-03-16T17:57:53Z,2014-04-28T03:15:20Z,,,
1016,follow pep8: Don't compare boolean values to True or False using ==.,2014-03-16T14:52:16Z,2014-03-16T15:52:16Z,,No,No:    if greeting == True:
1015,Consider using certifi instead of packaging an own trustdb,2014-03-16T13:01:23Z,2014-04-28T01:54:02Z,,,
1014,Dangerous defaults in TLS client code,2014-03-12T13:49:21Z,2014-03-13T14:29:12Z,,,
1013,Tornado websocket doesn't work on the ubuntu,2014-03-11T01:41:34Z,2014-03-11T04:13:42Z,,,
1012,remove useless code of BaseIOStream,2014-03-10T10:32:03Z,2014-03-11T04:09:29Z,,,
1011,[httpserver.py] self.get_arguments do NOT work for 'DELETE' and 'OPTIONS' http method,2014-03-09T17:10:13Z,2014-05-25T16:52:52Z,,,
1010,Make PipeIOStream.write_to_fd handle EAGAIN/EWOULDBLOCK and EBADF properly,2014-03-09T15:56:48Z,2015-07-05T18:13:48Z,iostream,,
1009,Allow top level JSON arrays again,2014-03-08T18:21:40Z,2014-03-15T04:51:32Z,,,
1008,twisted can be installed without twisted.names fixes #1007,2014-03-08T00:23:14Z,2014-03-11T02:32:18Z,,,
1007,AttributeError: 'module' object has no attribute 'netutil_test',2014-03-08T00:20:51Z,2014-03-11T02:32:18Z,,AttributeError,AttributeError: 'module' object has no attribute 'netutil_test'
1006,fixes #1005,2014-03-07T23:34:51Z,2014-03-15T04:47:47Z,,,
1005,TypeError: __init__() got an unexpected keyword argument 'warnings',2014-03-07T23:32:33Z,2014-03-15T04:47:38Z,,TypeError,TypeError: __init__() got an unexpected keyword argument 'warnings'
1004,follow_redirects=False raises HTTPError,2014-03-06T17:41:05Z,2014-03-11T02:20:14Z,,,
1003,Better UDP support with a built in UDPServer class ,2014-03-05T15:14:54Z,,tcpserver,,
1002,"why the static_file ""v"" value do not change",2014-03-05T07:15:28Z,2014-03-11T02:16:10Z,,,
1001,Example,2014-03-03T10:13:49Z,2014-03-03T10:14:18Z,,,
1000,Add write_buffer_size property and max_write_buffer_size limitation to iostream.,2014-03-03T05:11:44Z,2014-05-25T20:53:49Z,,,
999,update Template Loader with 'with' statement,2014-03-02T14:27:27Z,2014-03-02T16:03:30Z,,,
998,Update web.py,2014-03-01T16:43:31Z,2014-04-28T03:20:33Z,,,
997,Add JSON support to parse_body_arguments,2014-02-28T15:39:38Z,2015-06-16T00:16:52Z,,,
996,use errno attr instead of index into args for errno,2014-02-28T14:56:16Z,2014-03-03T15:59:19Z,,,
995,Encode lists as json in Handler.write,2014-02-27T16:01:29Z,2014-02-27T16:25:44Z,,,
994,make send_error aware of _auto_finish,2014-02-27T12:55:01Z,2014-02-28T06:51:06Z,,,
993,build errors when installing on windows via pip,2014-02-24T23:33:42Z,2014-02-25T04:03:34Z,,,
992,websocket on_close,2014-02-24T04:17:37Z,2014-02-24T07:45:02Z,,,
991,UnicodeDecodeError in template,2014-02-23T22:48:34Z,,template,UnicodeDecodeError,UnicodeDecodeError: 'ascii' codec can't decode byte 0xd0 in position 18: ordinal not in range(128)
990,Run same port allocation test on Mavericks.,2014-02-22T12:16:04Z,2014-02-23T03:48:04Z,,,
989,long connection,2014-02-21T10:18:19Z,2014-02-21T14:04:27Z,,,
988,HEAD request on large static files are very slow,2014-02-21T09:58:02Z,2014-05-25T16:52:52Z,,,
987,Calling close() on an IOStream doesn't cancel pending read callbacks,2014-02-19T09:19:57Z,,iostream,,
986,get_argument() can't return default value if HTTP request argument is empty,2014-02-14T10:56:13Z,2014-02-15T01:00:59Z,,,
985,how can i pass arguments through blocks?,2014-02-13T13:37:00Z,2014-02-13T14:58:16Z,,,
984,Fixed handling of multiple cookies in HTTPRequest.,2014-02-12T00:53:40Z,2014-02-12T11:33:42Z,,,
983,Add ability to retrieve original response headers/data after an error occurs,2014-02-04T19:00:35Z,2014-02-05T01:19:08Z,,,
982,gzip Content-Encoding for text/event-stream,2014-01-29T23:45:02Z,2014-02-17T05:00:30Z,,,
981,AsyncTestCase intermittent AssertionError while in wait,2014-01-29T22:14:29Z,2014-01-30T02:11:29Z,,,
980,Protect against cross origin websockets.,2014-01-24T05:35:44Z,2014-05-26T01:58:48Z,,,
979, Fix for RequestHandler.write   to check for NoneType in argument [ fixed  code style compliance  regarding spaces],2014-01-23T16:06:28Z,2014-01-25T01:59:45Z,,,
978,Rounding issues with poll_timeout in IOLoop,2014-01-23T13:55:14Z,,ioloop,,
977,Fixed automatic port allocation in bind_sockets.,2014-01-23T11:29:51Z,2014-02-22T01:27:31Z,,,
976,removed unnecessary else statements,2014-01-20T13:45:00Z,2014-01-20T16:58:10Z,,,
975,"how to use ""-rotating"" in command line? ",2014-01-15T12:40:18Z,2014-01-15T12:45:04Z,,tornado.options.Error,tornado.options.Error: Unrecognized command line option: 'rotating'
974,what's  long polling performance of tornado? ,2014-01-15T09:27:38Z,2014-01-16T01:50:26Z,,,
973,Fix msvc compile error and improve 64 bit compatibility,2014-01-15T05:53:11Z,2014-01-16T02:10:52Z,,,
972,"Correct example variable, use consistent quoting",2014-01-06T21:57:26Z,2014-01-06T23:23:27Z,,,
971,Don't call logging.basicConfig if logging is already configured (#775). Replaces #887,2014-01-06T21:51:44Z,2014-01-06T23:08:19Z,,,
970,Added support of choices to options.,2014-01-03T21:21:32Z,,options,,
969,Fix asyncio code example,2013-12-30T21:35:55Z,2013-12-30T22:18:59Z,,,
968,Use `tornado.general.multipart` to log multipart warnings,2013-12-28T08:29:24Z,,log,,
967,Docs Typo: Uppercase the First Character,2013-12-28T04:21:16Z,2013-12-29T00:38:43Z,,,
966,Improved extensibility of LogFormatter,2013-12-25T01:05:24Z,2014-01-07T03:49:17Z,,,
965,Error handling in TwistedResolver,2013-12-24T21:06:22Z,2013-12-29T00:44:21Z,,,
964,Prevent a deadlock if ThreadedResolver resolves a unicode hostname at module-import time.,2013-12-23T03:08:24Z,2013-12-23T21:01:48Z,,,
963,bad unicode in URLs shouldn't cause 500,2013-12-22T06:32:34Z,2013-12-23T22:25:47Z,,,
962,Un-force relative in format_date and more on i18n,2013-12-22T05:45:54Z,2013-12-23T20:51:18Z,,,
961,In locale.format_date relative is forced to False if locale starts with 'ru',2013-12-21T17:13:21Z,2013-12-22T05:47:07Z,,,
960,to specify formatter by option --log_output_formatter=mylog.myFormatter;define get_prefix can override in subclass,2013-12-20T03:54:38Z,2015-09-27T16:36:08Z,log,,
959,to specify formatter by option --formatter=mylog.myFormatter;define get_prefix can override in subclass,2013-12-19T17:57:04Z,2013-12-22T22:38:19Z,,,
958,to specify formatter by option --formatter=mylog.myFormatter;define get_prefix can override in subclass,2013-12-19T17:09:46Z,2013-12-19T22:03:42Z,,,
957,Define the timeout status code more clearly.,2013-12-18T17:20:22Z,2014-01-10T13:29:09Z,,,
956,_curl_header_callback error (python3.3),2013-12-17T11:36:40Z,2013-12-22T23:00:21Z,,TypeError,"TypeError: startswith first arg must be bytes or a tuple of bytes, not str"
955,Prevent a deadlock if ThreadedResolver resolves a unicode hostname at module-import time.,2013-12-17T00:00:01Z,2013-12-23T02:36:47Z,,,
954,Reuse self instead of a dedicated object key for Tasks and YieldFuture,2013-12-14T13:57:10Z,2013-12-22T23:01:17Z,,,
953,BaseIOStream.read_until methods should return Future and take optional keyword arg callback,2013-12-12T01:07:46Z,2014-01-20T22:06:32Z,,,
952,parse_command_line() side effect,2013-12-11T03:59:44Z,2014-02-19T04:36:03Z,,,
951,UnboundLocalError: local variable referenced before assignment,2013-12-09T12:04:20Z,2013-12-10T07:49:38Z,,UnboundLocalError,UnboundLocalError: local variable 'item' referenced before assignment
950,Do not redirect to to login_url for XMLHttpRequests,2013-12-04T22:07:37Z,2015-01-24T22:22:41Z,web,,
949,Added closing parenthesis,2013-12-02T08:09:49Z,2013-12-02T12:55:50Z,,,
948,tornado.web.RequestHandler write None,2013-11-29T18:43:07Z,2014-02-18T04:49:22Z,,TypeError,TypeError: object of type 'NoneType' has no len()
947,Time out processing could be more robust to slow callbacks.,2013-11-29T00:04:12Z,2014-06-15T18:04:00Z,,,
946,"Sorry, it is already fixed :)",2013-11-27T04:25:30Z,2013-11-30T18:33:58Z,,,
945,Set HTTPRequest body as utf8.,2013-11-25T18:31:56Z,2013-12-23T21:58:11Z,,,
944,Reset state on `start()` end,2013-11-25T15:48:09Z,2013-12-01T21:14:42Z,,,
943,BaseIOStream.read_bytes() filling buffer and throwing IOException when unnecessary?,2013-11-22T20:50:20Z,2013-12-01T21:13:25Z,,,
942,StaticFileHandler ,2013-11-22T11:44:19Z,2013-11-30T18:27:12Z,,,
941,Add Datetime/Date type for escape.json_encode,2013-11-20T03:54:24Z,2013-12-01T03:19:07Z,,,
940,Speed up gen.corouting when yielding done Futures,2013-11-19T17:38:58Z,2013-12-01T21:09:59Z,,,
939,add datetime serialization support to tornado.escsape.json_encode (patch included),2013-11-19T06:48:25Z,2013-12-01T03:18:58Z,,,
938,Websocket client/server inconsistencies,2013-11-18T10:47:23Z,2017-02-25T22:34:48Z,websocket,AttributeError,AttributeError: 'HTTPRequest' object has no attribute 'path'
937,Raise TypeError instead of AssertionError.,2013-11-18T02:23:47Z,2013-11-30T18:21:45Z,,,
936,Pass timeout argument to Future.result,2013-11-16T19:12:04Z,2013-12-01T14:44:10Z,,,
935,Docs typo,2013-11-14T06:55:13Z,2013-12-01T20:08:01Z,,,
934,Merge websocket_connect into the WebSocketClientConnection class,2013-11-11T13:53:37Z,2015-01-24T22:29:15Z,websocket,,
933,Documentation change,2013-11-10T09:27:04Z,2013-12-01T20:04:21Z,,,
932,Exploting non streaming validation of header.,2013-11-07T09:45:53Z,2013-11-07T19:47:29Z,,,
931,add custom fmt and datefmt to LogFormatter,2013-11-06T07:17:35Z,2013-12-01T20:43:46Z,,,
930,Templates - Populated html attributes only quote the first word of a string,2013-11-06T04:03:24Z,2013-11-06T17:12:05Z,,,
929,WebSocketClientConnection request timeout values,2013-11-05T19:23:42Z,2013-11-06T19:57:53Z,,,
