ID,Title,Created At,Closed At,Issues,Errors,Messages,Body
1103,added w2p_target attribute in form to control the output destination,2015-11-14T11:11:26Z,2015-12-04T16:37:14Z,,,,"The use case is that, the load of a bootstrap modal is fired by a button. The modal contains a form, without such proposal, when the form is submitted the whole modal is replaced by the result of the submission. The idea is to replace only a specific target (i.e., the content of the form).
The same result could be obtained using a LOAD inside the modal, but this would create a second request to the server.
"
1102,Reference to http://..../[app]/default/user/manage_users in welcome's default controller,2015-11-11T23:36:33Z,2015-12-04T17:24:08Z,,,,"The file [default.py](/web2py/web2py/blob/master/applications/welcome/controllers/default.py) in te welcome application indicates the possibility of 
`http://..../[app]/default/user/manage_users` invocation.
AFAIU this action is not possible.
"
1101,compute field not work when using after insert callback,2015-11-11T21:29:18Z,2015-11-11T23:51:08Z,,,,"e.g. 
def __after_insert_delivery_order(f, id):
    db(db.customer.id == f.customer).update(last_delivery_order_net = f.gross - f.tarra) # work
    #db(db.customer.id == f.customer).update(last_delivery_order_net = f.net) # not work

def on_define_delivery_order(table): 
    table._after_insert.append(__after_insert_delivery_order)
    table.net.compute = lambda r: r['gross'] - r['tarra']

db.define_table('delivery_order', 
    Field('delivery_order_no'), 
    Field('customer', 'reference customer'), 
    Field('tarra', 'integer'),
    Field('gross', 'integer'),
    Field('net', 'integer'),
    on_define = on_define_delivery_order, 
    format = '%(delivery_order_no)s')

https://groups.google.com/forum/#!topic/web2py/I1acweQhAEY
"
1100,Make disabling of form submit buttons optional,2015-11-07T15:50:48Z,2016-01-04T15:41:44Z,,,,"Whenever a form is submitted, code in web2py.js causes the submit button to be disabled. For Ajax submissions, the button is re-enabled after completion of the Ajax request. However, for non-Ajax requests, the button is never re-enabled. This is generally not a problem, as in most cases, the pages is immediately replaced with a new page from the server. However, if the form submission instead triggers the return of a file attachment, the original page is not replaced, and the button remains disabled. (See further details https://groups.google.com/d/msg/web2py/VH6H0OlyYd0/BDOmqkWQCQAJ.)

We should add an option to prevent the automatic disabling of submit buttons (e.g., by adding a special class or data attribute flag). Additionally, for non-Ajax requests, we could add a timer, re-enabling the button automatically after a couple seconds.
"
1099,VirtualHost on ubuntu?,2015-11-07T15:13:18Z,2015-11-08T00:49:21Z,,,,"Hello, that awesome framework. so now how can i config it with virtualhost like apache on ubuntu.
thank
"
1098,Provide optional per-column SQLFORM.grid CSS class,2015-11-05T22:23:33Z,2015-11-07T17:59:42Z,,,,"I wanted to control the CSS in the TD elements for one column in a SQLFORM.grid. I've added columnclasses={} to the grid() parameters, which is a dictionary of 'tablename.fieldname':'classname' e.g. {'t_mytable.f_myfield' : 'myclass'}. If you accept this pull request, I'll update the book pages (if you want: let me know).
"
1097,Error when validator label is a function,2015-11-04T16:11:58Z,2015-11-13T00:26:46Z,,,,"A while ago I defined a validator like that

```
IS_IN_DB(db, 'table.id', function)
```

function takes the row as first argument and returns a string. It used to work with former web2py (2.10.x) but latest master.
Reverting https://github.com/web2py/web2py/commit/65c87386c12513bbcf32674861ead171260c95ed introduced by @nklever fixed it. 
"
1096,issue #1095. Added two-factor authentication methods and onvalidation…,2015-10-29T17:56:19Z,2015-10-31T04:10:42Z,,,,"When enable two-factor by group, the last attempt to retry to introduce the login does not have effect.  The reason is because the form.accepts is performed after to check the number of attempts left. 

The code as well has some modification to make two-factor more flexible, for more details:
https://github.com/web2py/web2py/issues/1095

If you are interested let me know and I can help to update the book with some example, as for example to integrate OTP with two-factor.
"
1095,Two-factor authentication improvement and bug fixed,2015-10-29T17:12:29Z,2015-12-04T17:29:42Z,,,,"Working in the next patch:

When two-factor authentication is enables it looks that the last retry (last attempt to introduce the code) does not have effect. It did not have effect because the redirect and clean sessions is performed before to form.accepts. In the patch have been fixed.

I have done a few modification in tools.py to have two-factor more flexible, from models it is possible to do:

Enable two factor as global settings. It is compatible:

```
auth.setting.auth_two_factor_enabled = False
```

Set your custom attempts to login:

```
auth.setting.auth_two_factor_tries_left = 3
```

Message to return in case the code is incorrect:

```
auth.messages..invalid_two_factor_code = 'Incorrect code. {0} more attempt(s) remaining.'
```

To customize the email template:

```
auth.messages.retrieve_two_factor_code='Your temporary login code is {0}'
auth.messages.retrieve_two_factor_code_subject='Your temporary login code is {0}'
```

To customize two factor form:

```
auth.messages.label_two_factor = 'Authentication code'
auth.messages.two_factor_comment = 'This code was emailed to you and is required for login.'
```

It can be used to customize how to send the two factor code, or even to create your own factor code:

```
auth.settings.two_factor_methods = []
```

Once the two factor code is submit, you can use:

```
auth.settings.two_factor_onvalidation = []
```

By default if  `auth.settings.two_factor_authentication_group` is used or `auth.setting.auth_two_factor_enabled` is enable the code is generated as before and it is sent by email. The next examples are compatible with  two_factor_authentication_group or  `auth_two_factor_enabled`. The only difference is that  auth_two_factor_enabled enable two-factor for the entire app, instead to use groups.

Example 1: We want to send the code by SMS, in our models:

```
def _sendsms(user, auth_two_factor):
    # we write the code to send the auth_two_factor by SMS
    return  auth_two_factor

auth.settings.auth_two_factor_tries_left = 2
auth.settings.auth_two_factor_enabled = True
auth.messages.two_factor_comment = ""Your code have been sent by SMS""
auth.settings.two_factor_methods = [lambda user, auth_two_factor: _sendsms(user, auth_two_factor)]
```

Example 2: We want to send the code by SMS and create or own code:

```
def _sendsms(user, auth_two_factor):
    auth_two_factor = # we write the code to generate the code
    # we write the code to send the auth_two_factor by SMS
    return  auth_two_factor

auth.settings.auth_two_factor_tries_left = 2
auth.settings.auth_two_factor_enabled = True
auth.messages.two_factor_comment = ""Your code have been sent by SMS""
auth.settings.two_factor_methods = [lambda user, auth_two_factor: _sendsms(user, auth_two_factor)]
```

Example 3: The code is generated by a external client. For example OTP Client:

```
#Before define tables, we add some extra field to auth_user
auth.settings.extra_fields['auth_user'] = [
    Field('motp_secret', 'password', length=512, default='', label='MOTP Secret'),
    Field('motp_pin', 'string', length=128, default='', label='MOTP PIN')]

OFFSET = 60 #Be sure is the same in your OTP Client

#Set session.auth_two_factor to None. Because the code is generated by external app. 
# This will avoid to use the default setting and send a code by email.
def _set_two_factor(user, auth_two_factor):
    return None

def verify_otp(user, otp):
  import time
  from hashlib import md5
  epoch_time = int(time.time())
  time_start = int(str(epoch_time - OFFSET)[:-1])
  time_end = int(str(epoch_time + OFFSET)[:-1])
  for t in range(time_start - 1, time_end + 1):
     to_hash = str(t) + user.motp_secret + user.motp_pin
     hash = md5(to_hash).hexdigest()[:6]
     if otp == hash:
       return hash

auth.settings.auth_two_factor_enabled = True
auth.messages.two_factor_comment = ""Verify your OTP Client for the code.""
auth.settings.two_factor_methods = [lambda user, auth_two_factor: _set_two_factor(user, auth_two_factor)]
auth.settings.two_factor_onvalidation = [lambda user, otp: verify_otp(user, otp)]
```
"
1094,IS_DATETIME with timezone info & record versioning causes TypeError: can't compare offset-naive and offset-aware datetimes,2015-10-27T15:12:55Z,2015-12-04T17:32:21Z,,,,"Web2py Version 2.12.2-stable+timestamp.2015.08.09.14.29.44

The IS_DATETIME validator creates an offset-aware datetime in https://github.com/web2py/web2py/blob/master/gluon/validators.py#L2190

``` python
value = self.timezone.localize(value).astimezone(utc)
```

which causes the TypeError in:
dal\pydal\helpers\methods.py, line 95, in archive_record
https://github.com/web2py/pydal/blob/600c8dc0acc7552a9a7570aeae70b2eed8321f52/pydal/helpers/methods.py#L95

``` python
if fields[k] != v:
```

This happens when you have a writable datetime field and edit it with a SQLFORM. The validator is called, leading to an offset-aware datetime in the row object causing the TypeError exception.

Possible fix is to normalize the offset-aware datetime back to a naive datetime object:

``` python
value = self.timezone.localize(value).astimezone(utc).replace(tzinfo=None)
```
"
1093,Default AppConfig.ini vs application AppConfig.ini,2015-10-26T14:07:25Z,2015-12-04T17:32:58Z,,,,"Can we have a default AppConfig that could be in web2py tree (not in the app folder) and an application AppConfig.ini which is in the app folder?

This may resolve this kind of issue : https://groups.google.com/d/msg/web2py/EKCgmsd5klQ/ExQM1MidBQAJ

I remember having issue with AppConfig when I first used it.

Also, the way it is remember me the issue we have with static/\* content required by web2py...

Thanks for consider this proposition
"
1092,fixes #1090,2015-10-26T08:52:50Z,2015-10-31T04:08:47Z,,,,"removed timezone for IS_DATE\* validators
"
1091,Add renew token by using refresh_token,2015-10-25T19:50:19Z,2015-10-31T04:08:37Z,,,,"Handle the refresh_token mechanism to renew the access_token when expire.
"
1090,Remove timezone option from IS_DATE,2015-10-25T17:27:19Z,2015-10-31T04:08:48Z,,,,"Briefly, (1) the current implementation is broken, and (2) there is no clear way to implement timezone transformations with dates (as opposed to datetimes). For further discussion, see https://groups.google.com/forum/#!topic/web2py-developers/-gVGhnTejsU.
"
1089,encode issue on globals.py - json ,2015-10-24T01:07:30Z,2015-11-17T19:54:19Z,,,,"Hi guys,

I have create some threads on web2py groups without answer.

I found a bug on globals.py. When i send a application/json with encode iso-8859-1 i got no post_vars.... always came empty.

as following images, when I send a json without special chars it works, however when i send with ""ç"", bring me nothing.

![](https://lh3.googleusercontent.com/-r8GjAiTok5M/VimiJvEYNRI/AAAAAAAACW8/PTjxELAaWfM/s1600/2015_10_23_00_11_54_SoapUI_5.2.1.png)

![](https://lh3.googleusercontent.com/-rA7DHfSXQvE/Vimh6wzWrwI/AAAAAAAACWk/Xrs-cgv8Dc4/s1600/2015-10-23%2B00_14_44-Editing%2BAddUpdateAddress.png)

![](https://lh3.googleusercontent.com/-FxF8JOqBBes/Vimh7ddrGtI/AAAAAAAACWs/a_Vb4dKM3ZA/s1600/2015-10-23%2B00_05_56-SoapUI%2B5.2.1.png)

This is my fix:

post_vars = self._post_vars = Storage()
        body = self.body
        #import copy
        #body2 = copy.copy(self.body) #self.body
        # if content-type is application/json, we must read the body
        is_json = env.get('content_type', '')[:16] == 'application/json'
        #body2 = body.read()
        #body.seek(0)
        if is_json:
            try:
                json_vars = sj.load(body)
                #print json_vars
            except Exception, e:
                #print str(e)
                body.seek(0)
                body2 = body.read()

```
            try:
                print chardet.detect(body2)['encoding']
                body_encoded = body2.decode(chardet.detect(body2)['encoding']).encode('utf-8')
                json_vars = sj.loads(body_encoded)
            except Exception, e:
                print str(e)
                json_vars = {}
            # incoherent request bodies can still be parsed ""ad-hoc""
            #json_vars = {""oloko"":str(e)}
            pass
        # update vars and get_vars with what was posted as json
        if isinstance(json_vars, dict):
            post_vars.update(json_vars)
```

![image](https://cloud.githubusercontent.com/assets/3118165/10708014/a9f5f616-79d9-11e5-8bd8-79f19caf8e13.png)

I do not know if this solution is the better, but solve my problem.
Sorry about my english, i am not native.

U guys can take a look on this issue for the next release?

Grateful for attention

Gustavo M Freitas
"
1088,fixes #1083,2015-10-19T19:51:33Z,2015-10-31T04:07:58Z,,,,
1087,"add_membership, del_membership, add_membership = IntegrityError (when auth.enable_record_versioning)",2015-10-19T17:57:46Z,2015-12-04T17:42:13Z,,,,"when auth.enable_record_versioning is enabled add_membership produces an IntegrityError if the membership was added and deleted before.
add_membership does not check if an archived record for this membership exists and tries to insert the membership again which results in an IntegrityError.

my workaround at the moment is this wrapper:

```
def add_membership(auth, gid, uid):
    archived_record = db((db.auth_membership.user_id == uid) & (db.auth_membership.group_id == gid), ignore_common_filters=True).select().first()
    if archived_record:
        archived_record.update_record(is_active='T')
        return archived_record.id
    else:
        return auth.add_membership(gid, uid)
```
"
1086,Run pydal's tests inside web2py using contrib adapters,2015-10-16T12:46:59Z,2015-10-31T04:07:37Z,,,,"Closes #759 
"
1085,OFV latest install missing CSS and git integration doesn't work as well,2015-10-13T03:08:45Z,2015-10-26T14:48:13Z,,,,"Just installed the latest OFV image and didn't do any special additions to the box. The entire page is just pure 404 for CSS and images, functionality still works but everything is in error.

Then following your instructions for git integration have failed. No matter what I try all I always get is ""requires gitpython module"". Installed that so many times pure your web instructions it's gotten old already. Everything shows its successfully installed but web2py just doesn't wish to work with it at all.
"
1084,Cookie parsing stopped after first invalid cookie,2015-10-11T22:22:06Z,2015-12-04T17:45:00Z,,,,"If there is one invalid cookie in a request header then cookie processing is stopped.  This means if a user happens to have an invalid cookie in the header before the web2py `session_id_xxx` cookie, then an exception is thrown and the session cookie will be ignored and a new session issued.

In `main.py` (line 429) I have replaced this block:

```
try:
    request.cookies.load(env.http_cookie)
except Cookie.CookieError, e:
    pass  # invalid cookies
```

With this block:

```
for single_cookie in env.http_cookie.split('; '):
    try:
        request.cookies.load(single_cookie)
    except Cookie.CookieError:
        pass  # single invalid cookie ignore
```

And it fixes the issue, only the invalid cookies are ignored.
"
1083,"Automatically adding the ""btn-default"" class to all buttons can cause styling conflicts",2015-10-11T16:11:29Z,2015-10-31T04:07:58Z,,,,"[Here](https://github.com/web2py/web2py/blob/R-2.12.3/applications/welcome/static/js/web2py-bootstrap3.js#L9) in web2py-bootstrap3.js, the ""btn-default"" class is automatically added to all buttons:

```
 $('button', target).addClass('btn btn-default');
```

However, this causes conflicts with other styles, such as ""btn-primary"".

In general, we should probably avoid automatic changes to generic elements that are not namespaced with ""web2py"" or ""w2p"". So, we might also consider an alternative to adding the ""btn"" class to all buttons [here](https://github.com/web2py/web2py/blob/R-2.12.3/applications/welcome/static/js/web2py.js#L78) in web2py.js.
"
1082,pydal - cx_Oracle installed Auto Ticket on opening index,2015-10-08T01:11:50Z,2015-12-29T16:05:30Z,DAL,RuntimeError,"RuntimeError: Failure to connect, tried 5 times:","When point DAL to oracle://un/pw@server:port/sid it pumps out a ticket when trying to navigate to any page.

 I installed the following:

sudo rpm -Uvh .....

oracle-instantclient11.2-basic-11.2.0.4.0-1.x86_64.rpm
oracle-instantclient11.2-devel-11.2.0.4.0-1.x86_64.rpm
oracle-instantclient11.2-jdbc-11.2.0.4.0-1.x86_64.rpm
oracle-instantclient11.2-odbc-11.2.0.4.0-1.x86_64.rpm
oracle-instantclient11.2-sqlplus-11.2.0.4.0-1.x86_64.rpm
oracle-instantclient11.2-tools-11.2.0.4.0-1.x86_64.rpm

then 

cx_Oracle-5.1.2-11g-py27-1.x86_64.rpm

---

Opening up web2py from CLI i get the following:
'''
$ python web2py.py
web2py Web Framework
Created by Massimo Di Pierro, Copyright 2007-2015
Version 2.12.3-stable+timestamp.2015.08.19.00.18.03
Database drivers available: cx_Oracle, pymysql, imaplib, sqlite3, pg8000, pyodbc
'''
-So it web2py is seeing the Oracle driver.

---

Opening up the page after I point the DAL to oracle://..... i get the following when trying to goto index:
'''
Traceback (most recent call last):
  File ""/opt/www-data/web2py/gluon/restricted.py"", line 227, in restricted
    exec ccode in environment
  File ""/opt/www-data/web2py/applications/test/models/db.py"", line 20, in <module>

db = DAL(myconf.take('db.uri'), pool_size=myconf.take('db.pool_size', cast=int), check_reserved=['all'])
  File ""/opt/www-data/web2py/gluon/packages/dal/pydal/base.py"", line 174, in **call**
    obj = super(MetaDAL, cls).**call**(_args, *_kwargs)
  File ""/opt/www-data/web2py/gluon/packages/dal/pydal/base.py"", line 459, in **init**
    raise RuntimeError(""Failure to connect, tried %d times:\n%s"" % (attempts, tb))
RuntimeError: Failure to connect, tried 5 times:
Traceback (most recent call last):
  File ""/opt/www-data/web2py/gluon/packages/dal/pydal/base.py"", line 437, in **init**
    self._adapter = ADAPTERS[self._dbname](**kwargs)
  File ""/opt/www-data/web2py/gluon/packages/dal/pydal/adapters/base.py"", line 57, in __call__
    obj = super(AdapterMeta, cls).**call**(_args, *_kwargs)
  File ""/opt/www-data/web2py/gluon/packages/dal/pydal/adapters/oracle.py"", line 105, in **init**
    if do_connect: self.find_driver(adapter_args,uri)
  File ""/opt/www-data/web2py/gluon/packages/dal/pydal/adapters/base.py"", line 188, in find_driver
    raise RuntimeError(""no driver available %s"" % str(self.drivers))
RuntimeError: no driver available ('cx_Oracle',)
'''
-So here from the user side I get this ticket generated

---

Additional system info:

2.12.3-stable+timestamp.2015.08.19.00.18.03
(Running on Apache/2.4.16 (Fedora 22 Workstation) OpenSSL/1.0.1k-fips mod_wsgi/4.4.8 Python/2.7.10, Python 2.7.10)

Google Groups Topic:
https://groups.google.com/forum/#!topic/web2py/4Y1Yx86wzl4
"
1081,auth.settings.register_onaccept is not firing when signing up through third-party,2015-10-06T21:02:58Z,2015-12-04T18:15:12Z,,,,"register_onaccept is not firing when user is signing up through rpx_account or OneallAccount. 
"
1080,Make ldap_auth a bit more DRY,2015-10-06T18:33:28Z,2015-10-07T18:12:30Z,,,,"Hello,

I make this part a little more DRY for further change that coming.

Thanks...
"
1079,IS_IN_DB validator introduced bug in master when formating lambda labels,2015-10-03T09:13:48Z,2015-11-13T09:40:13Z,,,,"In branch master pulled today
In gluon/validators.py
Line 583
It reads
self.labels = [self.label(r) for r in records.render]
But should be (I think)
self.labels = [self.label(r) for r in records]

Otherwise you get an ""'instancemethod' object is not iterable"" error when using this kind of format
format=lambda r: '%s (%s)' % (r.nom, r.granja.nom)

for models defined like
db.define_table(""granja"",
                Field('nom', 'string', length=1024, required=True, unique=True),
                Field('descripcio', 'text')
                , format='%(nom)s')

db.define_table(""sitja"",
                Field('nom', 'string', length=1024, required=True, unique=True),
                Field('granja', 'reference granja', required=True)
                , format=lambda r: '%s (%s)' % (r.nom, r.granja.nom))

db.define_table(""corral"",
                Field('nom', 'string', length=1024, required=True, unique=True),
                Field('sitja', 'reference sitja', required=True),
                Field('tipus', 'string', required=True)
                , format='%(nom)s')

# This IS_IN_DB fails with error ""'instancemethod' object is not iterable""
db.corral.sitja.requires=IS_IN_DB(db, db.sitja.id, db.sitja._format, zero=T('choose one'))
"
1078,refactor setup scripts,2015-09-29T19:19:57Z,,,,,"todo list:
- linux
  - support fedora and ubuntu only
  - a single setup script for each distro, with a parameter for additionally installing and setting up postgresql. Provide nginx + uwsgi setup, http + https sites holding web2py apps as content served through the root
- windows
  - support WS2012R2, setup http site holding web2py apps as content server through the root
- refactor the online book to promote nginx + uwsgi over apache
- change all password requests with getpass to mask the admin password
- move all unmaintained scripts to scripts/old/ (or better, scripts/deploy/old)
"
1077,Fixes #721,2015-09-28T23:21:51Z,2015-10-07T18:08:16Z,,,,"Also fixes a bug where auth.wiki was not respecting the extra keyword argument
"
1076,Tracking pydal 15.09,2015-09-28T13:51:07Z,2015-10-07T18:07:54Z,,,,
1075,Allow partial compilation of an app if some views fail to compile,2015-09-27T23:52:13Z,2015-12-04T18:07:15Z,,,,"Currently, if a single view fails to compile, the compilation of the entire app fails. This means that if you want to use a condition {{extend}} in a single view, you cannot compile the app at all. Instead, we should allow the rest of the app to compile, with just the failed views remaining uncompiled.

I submitted a patch for this a long time ago (see https://groups.google.com/d/msg/web2py-developers/GhvqakUaujA/iTj0_uP76XcJ), but it was never applied. At this point, it may need to be tweaked, but since we now allow Python expressions in the {{extend}} statement, it makes sense to allow this.
"
1074,DIV.elements fails when searching for an attribute with an integer value,2015-09-22T18:05:47Z,2015-12-04T18:21:40Z,,,,"Given:

```
mydiv = DIV('hello', _id=1)
```

All of the following will fail to return a result:

```
mydiv.elements('#1')
mydiv.elements(_id=1)
mydiv.elements(_id='1')
```

However, the following will work:

```
mydiv.elements(_id=re.compile('1'))
```

This is because at [this line](https://github.com/web2py/web2py/blob/6ecc147d8c32448ab5e4999f20968fa122be37bd/gluon/html.py#L1138):

```
                if self[key] != str(value):
```

the `str` function is applied to the argument passed to `.elements`, but that string representation is then compared to the original attribute value (which is an integer in this case).

A fix would be to change the above line to:

```
                if str(self[key]) != str(value):
```

Alternatively, if for some reason we want to preserve the distinction between int and string values of the original attributes, then the line could be changed to:

```
                if self[key] != value:
```

I think the first approach (i.e., converting everything to string representations) is probably preferable, particularly since it is consistent with the approach taken when the argument to `.elements` is a regular expression, which can be seen at [this line](https://github.com/web2py/web2py/blob/6ecc147d8c32448ab5e4999f20968fa122be37bd/gluon/html.py#L1141):

```
                if not value.search(str(self[key])):
```

In this case, the original attribute value is first converted to its string representation.

Note, this issue arose in the context of the web2py grid, which uses integer id's in each row of the HTML table. Hence, something like `grid.element('#1')` would fail to return the `TR` of the first record. For some discussion, see https://groups.google.com/forum/#!topic/web2py/WJ3PW3voQFU.
"
1073,"fixes #1043 , thanks @bobstjon",2015-09-21T20:25:32Z,2015-09-27T19:40:27Z,,,,
1072,fixes #1039,2015-09-21T20:10:01Z,2015-09-27T19:40:14Z,,,,"It was a REEEAALLY good catch :-)
"
1071,fixes #1068,2015-09-21T19:41:00Z,2015-09-27T19:39:58Z,,,,"threw in also a better list:string widget repr for bs3

Updated also the bootswatch theme because something was wrong
"
1070,auth functionality broken when using session.secure(),2015-09-20T22:31:19Z,2015-09-21T19:47:47Z,,,,"Authentication doesn't work when using sessions.secure() on trunk.
Interactions such as logging in with correct or incorrect passwords fail silently.

This can be replicated in the welcome app by doing: 

```

if not request.env.web2py_runtime_gae:
    ## if NOT running on Google App Engine use SQLite or other DB
    db = DAL(myconf.take('db.uri'), pool_size=myconf.take('db.pool_size', cast=int), check_reserved=['all'])
    session.secure()
```

reproducible for me on sqlite or postgres, regardless of where sessions are stored (database or file)
"
1069,Autocomplete widget should have a option to preserve request.vars,2015-09-20T13:07:28Z,2016-09-27T21:36:03Z,,,,"See [this thread](https://groups.google.com/forum/#!topic/web2py/FMWjbGJjseg) in Google Groups
"
1068,"Add ""w2p"" namespace to CSS classes used in web2py.js",2015-09-17T21:56:57Z,2015-09-27T19:39:58Z,,,,"In order to avoid conflicts with other front-end frameworks, change the ""hidden"" and ""flash"" CSS classes used in web2py.js (and elsewhere in the framework and welcome app) to ""w2p_hidden"" and ""w2p_flash"".

For reference, see https://groups.google.com/forum/#!topic/web2py-developers/6dK1BVbdglI.
"
1067,Unable to store XML in session.flash,2015-09-17T11:34:37Z,2015-12-04T18:27:20Z,,,,"In Welcome app's default controller replace `response.flash = T(""Hello World"")` with

```
session.flash = XML('Hello <b>World</b>')
redirect(URL('user', args='login'))
```

The result is flash with ""Hello <b>World</b>"".

If you comment out the following part of code in html.py everything works OK. The flash shows ""Hello **World**"".

```
670 def XML_unpickle(data):
671     return marshal.loads(data)
672
673
674 def XML_pickle(data):
675     return XML_unpickle, (marshal.dumps(str(data)),)
676     copy_reg.pickle(XML, XML_pickle, XML_unpickle)
```
"
1066,fix unindented lines,2015-09-16T15:16:01Z,2015-09-18T05:41:34Z,,IndentationError,"IndentationError: unindent does not match any outer indentation level (websocket_messaging.py, line 152)","IndentationError: unindent does not match any outer indentation level (websocket_messaging.py, line 152)
"
1065,PythonAnywhere integration,2015-09-15T16:27:50Z,2015-09-18T05:41:20Z,,,,"Allows you to deploy your applications to PythonAnywhere directly from the admin.
"
1064,Error in class _repr_ref_list,2015-09-15T10:52:28Z,2015-12-04T18:28:12Z,DAL,AttributeError,AttributeError: 'int' object has no attribute 'id',"I have a `Field('orgs', 'list: reference org')` and I got the message

```
AttributeError: 'int' object has no attribute 'id'
```

This is the traceback:

```
Version web2py™    Version 2.12.3-stable+timestamp.2015.08.19.00.18.03
Traceback

Traceback (most recent call last):
  File ""c:\web2py\gluon\restricted.py"", line 227, in restricted
    exec ccode in environment
  File ""c:/web2py/applications/secure/controllers/personenaendern.py"", line 499, in <module>
  File ""c:\web2py\gluon\globals.py"", line 412, in <lambda>
    self._caller = lambda f: f()
  File ""c:\web2py\gluon\tools.py"", line 3774, in f
    return action(*a, **b)
  File ""c:/web2py/applications/secure/controllers/personenaendern.py"", line 402, in person1
    form=SQLFORM(db.auth_user, person_id, submit_button=submit_msg, showid=showid)
  File ""c:\web2py\gluon\sqlhtml.py"", line 1226, in __init__
    inp = represent(field, default, record)
  File ""c:\web2py\gluon\sqlhtml.py"", line 68, in represent
    return f(value)
  File ""c:\web2py\gluon\packages\dal\pydal\helpers\methods.py"", line 283, in __call__
    _fieldformat(self.ref, x.id) for x in value) or ''
  File ""c:\web2py\gluon\packages\dal\pydal\helpers\methods.py"", line 283, in <genexpr>
    _fieldformat(self.ref, x.id) for x in value) or ''
AttributeError: 'int' object has no attribute 'id'
```

The error comes from gluon/packages/dal/pydal/helpers/methods.py

```
class _repr_ref_list(_repr_ref):
    def __call__(self, value, row=None):
        if not value:
            return None
        refs = None
        db, id = self.ref._db, self.ref._id
        if db._adapter.dbengine == 'google:datastore':
            def count(values):
                return db(id.belongs(values)).select(id)
            rx = range(0, len(value), 30)
            refs = reduce(lambda a, b: a & b, [count(value[i:i+30])
                          for i in rx])
        else:
            refs = db(id.belongs(value)).select(id)
        return refs and ', '.join(
            _fieldformat(self.ref, x.id) for x in value) or '' 
```

It seems that x is already the id of the record. I changed

```
        return refs and ', '.join(
            _fieldformat(self.ref, x.id) for x in value) or ''
```

to

```
        return refs and ', '.join(           
            _fieldformat(self.ref, x) for x in value) or ''
```

​and everything works as expected. Sorry, I had not enough time to analyze the whole code - maybe there are side effects which I did not find.
"
1063,"form.add_button('Back', URL('other_page'))",2015-09-07T18:57:19Z,2015-10-26T14:50:41Z,,,,"When I add 
form.add_button('Back', URL('other_page'))
to a controller 'show_post()', it automatically redirects to 'other_page' without showing the view 'show_post.html'
"
1062,Remove requirement to rename the Spatialite DLL on windows,2015-09-07T14:03:19Z,2015-12-04T18:28:40Z,DAL,,,"According to the [original announcement](https://groups.google.com/d/msg/web2py/hIs2qtuS4Ls/FE3ZN6qJmDMJ), the libspatialite-2.dll file must be renamed to libspatialite.dll on Windows. The reason given was to avoid needing to do an OS check. However, the code ended up needing to do [an OS check](https://github.com/web2py/pydal/blob/master/pydal/adapters/sqlite.py#L175) anyway, so there doesn't appear to be any reason to require the name change.

I suggest changing:

```
SPATIALLIBS = {
    'Windows':'libspatialite',
    'Linux':'libspatialite.so',
    'Darwin':'libspatialite.dylib'
    }
```

to:

```
SPATIALLIBS = {
    'Windows':'libspatialite-2',
    'Linux':'libspatialite.so',
    'Darwin':'libspatialite.dylib'
    }
```

(or maybe it needs the "".dll"" extension as well -- not sure about that).

For backward compatibility, we may need a check for ""libspatialite.dll"" as well.
"
1061,"small changes in sqlhtml.py, validator.py, contrib/spreadsheet.py",2015-09-06T10:39:27Z,2015-09-27T19:39:47Z,,,,"1) **sqlhtml.py**: If in any of the form fields get unicode strings entered as input, the unicode characters in these strings are lost in self.vars. This if-condition sets it back to the original input. Might be, that this should be done at another place, but it works.
2) **validators.py**:  Labels should get their information from the render function of the records.
3) **contrib/spreadsheets.py**:  Added Column- and Row-Headers to be more flexible with the headers of the spreadsheet. Added also a boolean ""select"" parameter for the sheet.cell function which
allows to use a HTML select tag instead of an input tag for this cell.
"
1060,Closes #1059: get `response.view` from the environment,2015-09-03T23:45:54Z,2015-09-18T05:40:04Z,,,,"Make `run_view_in()` use `response.view` from the environment, instead of `current.response`.
"
1059,`response.render()` uses the original `response.view`,2015-09-03T23:38:07Z,2015-09-18T05:40:05Z,,,,"## The problem

When using `response.render()`, Web2py works fine for the first request. But it uses wrong view name in subsequent requests.

My same code worked in v2.9.11.
## The scenario

I use views to render parts of my page in this way:

```
def my_action():
    my_div = response.render('div_layout.html')
    # more code...
    return dict(my_div=my_div, other_vars=...)
```

Web2py must use these views:
1. `div_layout.html` in the explicit `response.render()` call;
2. `my_action.html` to show the result of this action, after returning to the caller.
## What is happening

The right scenario (the first time I call the URL):

| `response.view` contents | when |
| --- | --- |
| my_controller/my_view.html | `my_action` starts |
| div_layout.html | in `response.render` |
| my_controller/my_view.html | in `compileapp.run_view_in()`, after `my_action` |

The wrong scenario (in subsequent requests. Pay attention to the second line in table below):

| `response.view` contents | when |
| --- | --- |
| my_controller/my_view.html | `my_action` starts |
| my_controller/my_view.html | in `response.render` |
| my_controller/my_view.html | in `compileapp.run_view_in()`, after `my_action` |
"
1058,fixes issue #735,2015-09-03T16:34:22Z,2015-09-18T05:39:09Z,,,,
1057,fixes #823,2015-09-03T16:09:06Z,2015-09-18T05:38:56Z,,,,
