ID,Title,Created At,Closed At,Issues,Errors,Messages
879,Environment is lost,2013-04-02T18:32:03Z,2013-04-29T03:15:10Z,,,
878,How to  set different host  with a default  different directory ?,2013-04-02T16:11:58Z,2013-04-29T03:18:23Z,,,
877,Substantial speedup of parallel tasks,2013-04-02T05:12:06Z,2013-05-05T21:52:10Z,,,
876,EOF not closing ssh-agent pipes,2013-04-02T03:51:45Z,2013-04-05T18:29:41Z,,,
875,it would be nice to set hostlist as 192.168.[1-10].[1-32],2013-03-29T08:40:21Z,2013-04-02T00:58:21Z,,,
874,Link from FAQ to ssh-config doc,2013-03-26T19:39:21Z,2017-02-28T22:32:27Z,,,
873,Unable to connect through socks proxy with key_filename,2013-03-26T15:39:50Z,2015-12-06T22:25:21Z,,,
872,Winrm support,2013-03-22T13:36:44Z,,,,
871,'Unsupported operand' when giving modes in 'put()',2013-03-21T23:26:28Z,2013-03-22T01:26:02Z,,,
870,'with path' is broken with trailing whitespace,2013-03-21T22:54:17Z,2013-03-22T00:28:20Z,,,
869,"adds flag use_glob to put, to allow raw file paths re: #812",2013-03-21T07:32:16Z,2013-04-02T01:32:50Z,,,
868,Parallel execution is slower than sequential exectuion for trivial tasks.,2013-03-21T04:11:35Z,2013-04-29T02:07:05Z,,,
867,Invalid escaped string in sed function,2013-03-20T13:56:53Z,2015-01-28T18:26:41Z,,,
866,Adding require-auth flag to fab,2013-03-20T07:11:44Z,,"Core, Feature, Needs investigation",,
865,Require Authentication Flag to fab,2013-03-20T07:08:33Z,2013-03-20T07:10:08Z,,,
864,Use escape,2013-03-20T00:01:37Z,2013-03-20T00:19:55Z,,,
863,Fixed problem with missing -r (extended regexps) in Mac OS X sed version,2013-03-19T20:40:59Z,2013-03-19T21:10:18Z,,,
862,Any plans to implement mutexes or semaphores?,2013-03-19T20:10:28Z,,"Core, Feature",,
861,Don't act confusing when users give a string to env.hosts,2013-03-19T18:32:57Z,2013-03-19T21:23:45Z,Core,,
860,Handle tilde in file name (contrib.files),2013-03-18T21:55:13Z,2013-03-19T18:49:46Z,,,
859,Unable to restart lighttpd on Debian 6,2013-03-17T22:37:14Z,2013-03-17T23:57:24Z,,,
858,Fix to respect 'template_dir' for non Jinja2 templates (#852),2013-03-17T06:10:45Z,2014-08-06T20:23:26Z,,,
857,Python 3.3 support,2013-03-17T01:20:02Z,2013-03-18T00:12:19Z,,,
856,FAQ about cd,2013-03-16T08:04:04Z,2013-08-12T01:47:17Z,,,
855,Not calling task when args are missing,2013-03-15T16:03:34Z,2017-06-18T22:08:51Z,,,
854,fabric chooses wrong ssh key from ~/.ssh/config when switching users,2013-03-15T15:13:55Z,2013-10-11T18:10:50Z,,,
853,error changing the SSH port after being explicitly set in env.hosts,2013-03-12T23:41:14Z,2013-03-14T23:14:09Z,,,
852,template_dir for non jinja2 templates location,2013-03-11T09:32:20Z,2014-08-06T20:23:26Z,,,
851,Remote output not returned via SOCKS5 proxy using ssh_config,2013-03-11T01:01:03Z,2015-12-07T01:14:04Z,,,
850,Merge local & run functions,2013-03-09T23:45:17Z,2013-03-14T22:41:30Z,,,
849,fab exits because SSHClient.connect() got an unexpected keyword argument 'sock',2013-03-08T14:15:12Z,2013-03-08T14:47:00Z,,,
848,env.user overriden by User from ssh_config (contrary to documentation),2013-03-06T20:14:11Z,2015-12-07T01:07:24Z,,,
847,"namespace changin problems with ""import as""",2013-03-03T21:35:54Z,2013-03-06T20:58:26Z,,,
846,Downstream synchronization for rsync_project.,2013-03-02T15:57:31Z,2013-03-14T23:00:15Z,,,
845,rsync_project to optionally perform downstream synchronization,2013-03-02T15:46:19Z,2013-03-14T22:49:22Z,,,
844,Update key loading & tests re: new ssh_config parsing in Paramiko,2013-03-01T17:49:21Z,2013-03-01T19:02:02Z,"Bug, Core",,
843,fabric.decorators.parallel(<str>) yields unexpected behavior,2013-02-27T19:14:09Z,2013-02-27T22:18:18Z,,,
842,`quiet` argument to `run` is misleading,2013-02-19T01:13:28Z,2013-02-24T00:52:02Z,,,
841,put(use_sudo=True) fails if remote working directory is not writable by the non-sudo user,2013-02-15T19:45:32Z,2013-02-24T00:53:19Z,,,
840,parallel resets custom env variable,2013-02-15T08:52:13Z,2013-02-24T00:49:53Z,,,
839,Solved issue in rsync_project and implemented downstream synchronization,2013-02-13T11:31:37Z,2013-03-01T10:25:02Z,,,
838,Fixed incorrect display when err and out stream are received in parallel,2013-02-13T05:47:24Z,,,,
837,extend Task class,2013-02-11T15:00:36Z,2013-02-11T15:41:25Z,,,
836,Docs: runs_once doesn't work with parallel tasks,2013-02-07T17:57:48Z,2013-02-07T18:01:01Z,,,
835,put(): empty string in remote_path not replaced by the remote current working directory,2013-02-07T15:12:56Z,2016-04-07T03:27:44Z,"Bug, put()/get()",,
834,prefix() doesn't seem to have any effect,2013-02-06T16:36:20Z,2013-02-06T16:40:26Z,,,
833,shell_env uses wrong command when deploying to a different OS,2013-02-06T04:16:30Z,2013-02-14T17:48:14Z,"Bug, Wart",,
832,sudo fails in parallel mode even when no password should be prompted,2013-02-06T03:54:13Z,2013-02-07T00:50:15Z,,,
831,Port cannot be taken from ssh config file once a host is set which has another custom host,2013-02-05T22:52:03Z,2013-03-01T17:46:05Z,,,
830,allow hidden-by-default tasks,2013-02-05T10:54:44Z,,"Invoke, Tasks",,
829,odd issue on fabric 1.5.3 with parallel execution,2013-02-01T08:42:55Z,2013-02-01T17:45:51Z,,,
828,Improvement PUT,2013-01-29T07:17:08Z,2013-05-27T01:29:26Z,,,
827,Improvement SED,2013-01-29T07:10:59Z,2015-12-02T20:48:25Z,,,
826,use_sudo with upload_project,2013-01-24T09:02:27Z,2013-05-27T17:37:00Z,,,
825,"tests/utils.py throws error, Fabric-1.5.2",2013-01-21T13:04:58Z,2013-01-28T06:05:44Z,,AttributeError,AttributeError: aborts
824,Add a 'role' attribute to env.host_string,2013-01-16T14:57:10Z,2013-01-28T17:41:28Z,,,
823,Allow forwarding of CLTR-C (SIGINT) to the remote process.,2013-01-16T11:00:40Z,2013-01-29T08:09:05Z,,,
822,Context manage to change env.user via sudo,2013-01-14T22:12:10Z,2013-01-28T05:53:44Z,,,
821,Add rtunnel() context manager to open a reverse tunnel (server to client),2013-01-13T16:07:35Z,2013-02-15T00:43:00Z,,,
820,Job Queue Liscence is Unclear,2013-01-11T15:50:15Z,2013-01-27T06:27:40Z,,,
819,Issue #390 sed/comment from contrib don't work on Solaris.,2013-01-11T13:45:29Z,,Ready to merge/rebase,,
818,Add option to close connections after use,2013-01-11T04:17:32Z,2013-01-11T22:01:06Z,"Core, Feature, Network",,
817,rsync_project does not use env.password to login remote server,2013-01-11T02:58:07Z,2013-10-11T20:20:10Z,,,
816,User defined in ssh config Host ignored after fabric upgrade from 1.3.2 to 1.5.1,2013-01-11T02:24:37Z,2013-01-27T06:09:24Z,,NOTE,NOTE: I don't know Python very well ... perhaps this is instead an issue with the python ssh module. It was also updated to v1.8.0 in the same upgrade process ??
815,"UTF-8 from yaml (aka ""UTF-8/Unicode not well supported"")",2013-01-10T06:03:42Z,2014-08-27T01:00:21Z,"Bug, Core, Network","UnicodeEncodeError, paramiko.SSHException","UnicodeEncodeError: 'ascii' codec can't encode character u'\xe9' in position, paramiko.SSHException: Channel closed."
814,Another `append` quoting bug and suggestion,2013-01-09T22:14:48Z,2015-12-07T06:25:51Z,,,
813,Fixes issue where PATH=$PATH gets escaped as PATH=\$PATH,2013-01-09T19:50:03Z,2013-01-27T05:29:58Z,,,
812,put fails with filenames containing glob patterns,2013-01-08T16:32:23Z,2013-04-02T01:22:36Z,"Bug, put()/get()",ValueError,ValueError: '/home/myuser/test1\[foo\].txt' is not a valid local path or glob.
811,"put error ""unsupported operand type(s) for &: 'NoneType' and 'int'""",2013-01-07T14:59:55Z,2013-04-05T18:50:46Z,"Bug, Network, put()/get()",,
810,Encoding support.,2013-01-07T06:17:53Z,,"Core, Invoke",,
809,Problem restarting nginx via fabric,2013-01-05T00:59:28Z,2013-01-27T04:21:12Z,,,
808,"local(capture=True) only captures output from stdout, docs state stdout & stderr?",2013-01-04T13:13:46Z,2013-01-27T03:51:48Z,,,
807,not working @roles('ROLE') in nested task,2013-01-01T13:20:02Z,2013-01-27T04:21:39Z,,,
806,getpass.getpass() prompt on windows expects char not unicode,2012-12-30T14:36:14Z,2013-01-27T03:52:17Z,,,
805,Adding support to shell_env on Windows,2012-12-27T22:28:45Z,2013-01-27T02:30:56Z,,,
804,Add suport for shell_env on windows,2012-12-27T22:14:54Z,2012-12-28T01:17:48Z,,,
803,Bad paramiko dependency,2012-12-22T03:39:15Z,2012-12-22T03:41:03Z,,,
802,Single quote handling in sed,2012-12-20T06:46:00Z,,,,
801,Fix typo in contrib.files.sed docstring,2012-12-19T13:24:10Z,2013-01-27T02:15:22Z,,,
800,Fabric very high memory usage,2012-12-15T01:00:10Z,2016-04-09T03:10:41Z,"Bug, Core",nonvoluntary_ctxt_switches,nonvoluntary_ctxt_switches: 530
799,Catching exceptions with get(),2012-12-14T18:00:24Z,2013-01-27T02:13:47Z,,,
798,PATH issues in 1.5,2012-12-13T16:34:47Z,2012-12-13T18:15:44Z,"Bug, Wart",,
797,Update docs/usage/env.rst,2012-12-12T16:33:57Z,2013-01-27T02:08:57Z,,,
796,sudo command broken since 1.5.0,2012-12-10T14:34:15Z,2012-12-16T05:07:43Z,,,
795,sudo command broken since 1.5.0,2012-12-10T14:32:24Z,2012-12-10T14:33:03Z,,,
794,Sudo doesn't work well when missing shell,2012-12-10T00:08:09Z,2012-12-10T00:30:23Z,,,
792,Context manager shell_env missing in api.py,2012-12-07T00:10:48Z,2012-12-16T04:50:32Z,,,
791,Convert to float in case 'wait' was passed in as a string.,2012-12-06T11:43:36Z,2013-01-26T17:53:30Z,,,
790,[Doc] Installation: dependencies ssh/paramiko,2012-12-02T18:22:16Z,2012-12-16T04:40:30Z,,,
789,Adding some points in the README file,2012-12-01T09:42:51Z,2013-01-26T02:55:03Z,,,
788,Allow advanced users to disable quoting/escaping,2012-11-30T19:46:11Z,2013-03-20T00:02:00Z,"Feature, Wart",,
787,Don't bounce off disk when putting/gettinging file-like objects,2012-11-29T23:28:51Z,2012-11-30T03:04:54Z,,,
786,"sudo prompt hangs under ""screen"" ",2012-11-29T11:57:16Z,2013-01-26T02:51:25Z,,,
785,"Running a fabfile from a fabfile (..., yes) leaks sudo passwords",2012-11-28T14:24:52Z,2015-12-07T06:25:48Z,Core,,
784,"rsync_project throws error ""rsync: command not found"" after upgrading to 1.5.1",2012-11-27T19:04:13Z,2012-11-28T01:57:30Z,,,
783,GNU\module command,2012-11-27T17:16:52Z,2013-01-26T02:33:05Z,,,
782,contrib.files.exists expects bash-like shell,2012-11-26T21:20:41Z,2012-12-16T04:49:01Z,,,
781,contrib.files.exists fails on zero-byte files,2012-11-23T15:13:46Z,2012-11-23T15:31:22Z,,,
780,WIP,2012-11-22T21:08:42Z,2012-11-22T21:08:58Z,,,
779,Feature request: auto-confirm mode,2012-11-21T15:42:50Z,2013-01-23T05:02:18Z,,,
778,STDIN piped to fab leaks into output of run,2012-11-21T15:39:15Z,2015-12-07T06:25:21Z,,,
777,Environment variables erroneously interpolated in `append`,2012-11-20T22:46:31Z,2013-01-23T04:54:12Z,,,
776,direct-tcpip driven gateways didn't actually use the gateway,2012-11-15T19:26:10Z,2012-11-15T19:27:35Z,,,
775,path() context manager no longer works with local(),2012-11-15T17:52:05Z,2012-12-13T18:58:58Z,,,
774,with hide('stderr') shows stderr instead of hiding it,2012-11-15T14:38:57Z,2012-12-29T01:45:33Z,,,
773,put() with use_sudo=True and env.sudo_user != root always fail ?,2012-11-13T13:03:45Z,2012-11-29T23:35:53Z,,,
772,files.exists problem with unsual file names,2012-11-08T11:56:52Z,2012-11-08T12:08:30Z,,,
771,docs.unwrap_tasks doesn't handle renamed tasks well,2012-11-07T19:47:06Z,2012-11-07T19:48:03Z,,,
770,[idea]: new decorator for checking arguments,2012-11-07T13:47:18Z,2012-12-28T23:43:15Z,,,
769,Added tav's execute command as 'exec_remote',2012-11-03T23:04:54Z,,,,
768,Fixed #604,2012-10-30T06:50:18Z,2012-12-16T05:44:10Z,,,
767,Auto-linewise is still broken?,2012-10-28T23:06:32Z,2012-10-29T00:21:33Z,,,
766,Use task variable name when task name is undefined.,2012-10-28T04:26:10Z,2012-12-28T22:35:39Z,,,
765,AttributeError: 'module' object has no attribute 'io_sleep',2012-10-27T14:31:35Z,2012-11-03T20:07:54Z,,AttributeError,AttributeError: 'module' object has no attribute 'io_sleep'
764,"Put up logo in Sphinx template, on static site",2012-10-26T03:50:53Z,2014-08-26T00:33:36Z,Support,,
763,"Allow explicit, start-of-run sudo password entry",2012-10-26T00:23:13Z,2012-10-26T18:48:53Z,"Core, Feature",,
762,'abort_on_prompts' overrides warn_only = True,2012-10-22T11:24:45Z,,"Bug, Core",,
761,Parameterize main() for explicit fabfile selection by non-fab stubs,2012-10-19T19:52:31Z,2012-10-19T19:57:35Z,"Core, Feature",,
760,_run_command(...) calls execute(...) with wrong arguments,2012-10-19T14:25:39Z,2012-11-13T22:10:35Z,,,
759,Aborting when prompted for any input,2012-10-19T14:24:41Z,2012-10-29T01:55:56Z,,,
758,Windows8 powershell color codes,2012-10-16T12:12:42Z,2012-12-16T05:35:06Z,,,
757,Windows: unable to use cd to get working directory on another drive,2012-10-16T07:13:21Z,2012-10-29T01:32:19Z,,,
756,Fabric uses pypi/ssh instead of pypi/paramiko,2012-10-13T17:15:30Z,2012-10-15T22:07:54Z,,,
755,fixes for issue #754,2012-10-12T12:19:23Z,2012-10-29T01:29:55Z,,,
754,aliases of builtin commands (e.g. cd) cause problems with output of local/run/sudo,2012-10-12T12:06:30Z,2012-12-28T23:27:05Z,,,
753,"""cd"" can cause problems with output when cd is aliased in bash profile",2012-10-12T11:57:29Z,2012-10-12T12:14:18Z,,,
752,Don't explode when we appear to get stdin while running headless,2012-10-11T21:12:04Z,,"Bug, Core",,
751,Expose env_options set by user,2012-10-11T01:33:25Z,2015-12-07T06:25:06Z,,,
750,fix link to python string.Template docs,2012-10-10T14:17:04Z,2012-10-29T00:44:22Z,,,
749,OSError running Fabric from source on non-git systems,2012-10-09T20:12:50Z,,,OSError,OSError: [Errno 2] No such file or directory
748,"keep reference to undecorated functions, for docs",2012-10-09T14:14:42Z,2012-10-29T00:44:16Z,,,
747,nested with statement documentation mistake,2012-10-08T06:05:36Z,2012-10-28T22:07:24Z,,,
746,A patch for passing private key object to fabric api,2012-10-06T18:01:56Z,,,,
745,Line prefix issues post-#715,2012-10-02T23:33:50Z,2012-10-04T21:34:20Z,,,
744,Handle network death during established connections,2012-10-01T04:45:00Z,2014-08-27T00:58:22Z,"Bug, Network",,
743,Missing parameter specification,2012-09-28T10:54:59Z,2012-10-28T21:11:27Z,,,
742,"During a failure, the ran_jobs result dictionary may not be fully initalized",2012-09-27T16:28:56Z,2012-10-28T21:11:03Z,,,
741,Allows the creation of custom prompts and responses to allow custom prompts for contextmanagers.,2012-09-27T11:12:50Z,2013-12-17T22:15:11Z,Needs changelog/docs,,
740,Allows the creation of custom prompts and responses for contextmanagers,2012-09-27T08:53:20Z,2012-09-27T09:17:18Z,,,
739,Duplication in api/core/operations.html,2012-09-26T19:40:55Z,2012-10-28T21:06:04Z,,,
738,Fix for #736 (Unexpected prefix Behavior),2012-09-26T14:42:07Z,2012-10-28T20:28:25Z,,,
737,2 unit tests fail this is on the latest versions of everything sourced from pip,2012-09-26T09:58:29Z,2012-09-27T06:52:57Z,,AttributeError,AttributeError: aborts
736,Unexpected Behavior w/ prefix,2012-09-26T02:47:20Z,2012-10-28T20:19:00Z,"Bug, Contrib",,
735,"Allow additional ""success"" return codes",2012-09-25T19:21:53Z,2012-12-16T01:38:03Z,,,
734,Add Passwords Group feature ,2012-09-21T18:41:28Z,,Feature,,
733,Fix for #715,2012-09-19T11:57:35Z,2012-10-01T04:47:46Z,,,
732,eq_ syntax in nose tests is used the other way round,2012-09-18T14:14:04Z,2015-12-07T06:24:48Z,"Bug, Tests",,
731,Fix sftp put_dir for fabric run on windows,2012-09-17T22:37:11Z,2013-01-27T04:20:35Z,,,
730,Read system known_hosts file.,2012-09-17T15:05:40Z,2013-01-23T04:43:51Z,,,
729,put() / get() swallow exceptions,2012-09-16T23:32:27Z,,"Feature, put()/get()",,
728,fabric.contrib.files.contains not work properly,2012-09-15T13:58:16Z,2013-05-27T01:24:14Z,,,
727,a few questions of a fab newbie,2012-09-14T03:35:39Z,2012-09-14T04:39:00Z,,,
726,put does weird things with subdirectory names when putting from windows to linux,2012-09-12T12:05:34Z,2015-12-07T01:06:14Z,"Bug, put()/get()",,
725,Allow override of shell in `local` command,2012-09-11T23:43:50Z,2012-09-12T03:18:44Z,,,
724,Add `group` argument to sudo(),2012-09-11T12:37:02Z,2012-09-14T00:26:28Z,,,
723,`sudo` doesn't accept a `group=` argument for running `sudo -g <group>`,2012-09-11T12:19:00Z,2012-09-11T22:54:32Z,,,
722,confirm() ignoring input,2012-09-06T08:50:44Z,2012-09-14T15:35:33Z,,,
721,Fabric 1.4.3 crash with @parallel in Windows Server 2008 R2 64-bit,2012-08-31T18:22:56Z,2012-09-08T22:37:55Z,,pickle.PicklingError,pickle.PicklingError: Can't pickle <function inner at 0x0000000003257A58>: it's not found as fabric.tasks.inner
720,Use isinstance instead of type(foo) == Bar. ,2012-08-29T18:59:14Z,2012-09-08T20:20:22Z,,,
719,Per role bubbles for parallel,2012-08-29T05:31:52Z,,,,
718,fabric.main.is_task_module should use isinstance,2012-08-28T21:10:58Z,2012-09-08T20:20:07Z,,,
717,"Do not install ""fabfile""",2012-08-28T19:06:58Z,2012-08-28T19:07:54Z,,,
716,Partial fix for #715,2012-08-24T12:35:08Z,2012-09-19T11:46:46Z,,,
715,Fabric is slow because stdout/stderr read byte per byte ,2012-08-23T17:37:14Z,2012-10-01T04:46:37Z,,,
714,"Need a ""skip on prompt"" option for parallel mode",2012-08-23T16:35:17Z,,,,
713,put() mv requires confirmation on FreeBSD,2012-08-23T13:22:59Z,2015-12-07T01:16:03Z,"Bug, Nonstandard platforms, put()/get()",,
712,sftp.get() fails on files containing '%' when local_is_path is true.,2012-08-22T21:04:55Z,2012-08-29T18:09:50Z,,,
711,sftp.get() fails on files containing '%' when local_is_path is true.,2012-08-22T19:44:34Z,2012-08-27T18:05:41Z,,TypeError,"TypeError: float argument required, not dict"
710,Unable to connect via SSH to VMWare ESXi Hypervisor,2012-08-22T18:45:03Z,2012-08-28T15:54:56Z,,fabric.exceptions.NetworkError,fabric.exceptions.NetworkError: Error reading SSH protocol banner
709,List of tasks to be executed,2012-08-20T11:32:51Z,2012-12-28T23:16:53Z,,,
708,`setup.py` should not include fabric's own `fabfile` in the source distribution,2012-08-17T14:40:04Z,2015-12-07T06:44:24Z,"Packaging, Support",,
707,Example shown in documentation doesn't work,2012-08-17T14:00:10Z,2012-08-17T23:31:16Z,,,
706,List of tasks to be executed,2012-08-16T15:59:34Z,2012-08-20T22:14:19Z,,,
705,Sed can't check for the existence of multiline strings.,2012-08-16T08:17:26Z,2015-12-07T06:24:23Z,,,
704,Small changes to print statement function in order to work with py3k.,2012-08-14T09:54:23Z,2012-09-09T05:21:45Z,,,
703,"contrib.files.append([...], use_sudo_=True) does not work with 'cd()' ctx manager",2012-08-12T16:33:39Z,2013-01-25T07:29:42Z,"Bug, Contrib",,
702,"require() only checks for existence of key, not empty value",2012-08-11T19:15:15Z,2012-08-17T00:09:40Z,,,
701,Sudo() captures incorrect output when user initially enters wrong password,2012-08-06T17:13:44Z,2015-12-07T06:24:16Z,"Bug, Core",,
700,Feature: get() with sudo,2012-08-03T16:09:01Z,2014-09-04T00:44:14Z,"Feature, Network, put()/get()",,
699,Allow get/put to use name attribute of StringIO/BytesIO objects in output,2012-08-02T02:24:17Z,2012-08-27T18:29:12Z,,,
698,Using the ssh library ProxyCommand feature,2012-08-01T23:04:39Z,2012-11-06T07:24:10Z,,,
697,Deeply improved contrib/files.py,2012-07-31T08:22:46Z,,"Contrib, Feature",,
696,run produces parenthesis error,2012-07-30T22:37:39Z,2012-07-30T23:07:07Z,,,
695,OpenSSH client support,2012-07-29T19:17:31Z,2012-07-30T17:50:14Z,,,
694,move temp sudo put files to /tmp,2012-07-29T15:53:41Z,2013-05-27T01:32:45Z,,,
693,KeyError exception when running execute(),2012-07-27T14:33:42Z,2012-07-27T18:18:21Z,,KeyError,KeyError: 'results'
692,How to make some sub-tasks parallel and others not?,2012-07-27T03:17:35Z,2012-07-27T17:36:51Z,,,
691,Small issue with cygwin + cmd: need to manually enter commands,2012-07-23T20:55:47Z,2012-07-23T22:46:12Z,,,
690,env.host not set,2012-07-21T20:00:31Z,2012-07-27T00:24:47Z,"Bug, Core",,
689,Show task prototype with `fab --display <command>`,2012-07-20T16:51:58Z,2014-04-14T20:21:25Z,"Core, Invoke, Tasks",,
688,Duplicated documentation for Fabric operations,2012-07-20T13:02:45Z,2012-11-01T20:37:32Z,"Docs, Support",,
687,Allow file path in lcd(),2012-07-20T12:39:43Z,2012-07-20T18:26:23Z,,,
686,Default output for `fab` without arguments,2012-07-20T12:28:12Z,2015-12-11T03:34:35Z,"Core, Invoke",,
685,Put inside cd context,2012-07-18T15:28:54Z,2012-07-18T16:37:49Z,,IOError,IOError: [Errno 2] No such file
684,Fixed task decorator for sphinx,2012-07-17T21:11:41Z,2012-10-29T00:50:12Z,,,
683,"contrib.operations.get does not expand ~ in with cd(""~/remote/path"")",2012-07-15T07:40:25Z,2015-12-07T06:25:15Z,,,
682,Parallel disconnects,2012-07-13T01:09:42Z,,"Feature, Network",,
681,Global parallelization doesn't play nice with @runs_once?,2012-07-12T20:54:31Z,2012-07-16T17:06:46Z,"Bug, Core, Network",,
680,Allow env.user to be overridden with --user=username,2012-07-12T06:27:00Z,2014-08-26T00:21:16Z,"Bug, Core",,
679,Add Command Help,2012-07-11T20:03:17Z,2012-07-12T14:39:32Z,"Core, Feature, Invoke",,
678,Hiding tasks from --listing,2012-07-09T16:51:18Z,2012-07-10T17:00:31Z,,,
677,put command not working on windows server in fabric python,2012-07-09T16:20:04Z,2012-07-09T17:22:13Z,,IOError,"IOError: [Errno 13] Permission denied"""
676,Strict host checking failure,2012-07-05T21:09:49Z,2015-12-06T23:13:11Z,,"fabric.exceptions.NetworkError, TypeError","fabric.exceptions.NetworkError: Host key for XXX.XXX.XXX.XXX did not match pre-existing key! Server's key was changed recently, or possible man-in-the-middle attack., TypeError: ('__init__() takes exactly 4 arguments (2 given)', <class 'ssh.BadHostKeyException'>, ('Host key for server XXX.XXX.XXX.XXX does not match!',))"
675,shell_env context manager,2012-07-03T20:41:11Z,2012-07-06T21:58:31Z,,,
674,Softer way to avoid prompts,2012-07-03T20:24:47Z,2012-07-05T01:41:00Z,,,
673,No handlers could be found for logger “ssh.transport”.,2012-06-29T08:00:47Z,2013-10-11T22:12:47Z,,,
672,Better failure diagnostics needed,2012-06-26T19:13:22Z,,Feature,,
671,reject_unknown_hosts triggers password prompt,2012-06-23T16:42:07Z,2012-06-23T20:31:37Z,,,
670,Malfunctioning key exchange,2012-06-20T15:28:44Z,2012-06-21T06:29:46Z,,,
669,PyWin32 dependency could be optional for Fabric on Windows platform.,2012-06-14T13:26:53Z,2012-07-05T17:32:37Z,,,
668,fabfile.py in MANIFEST.in,2012-06-13T12:05:03Z,2012-06-13T18:30:49Z,,,
667,How sudo invocation is transformed,2012-06-13T10:54:33Z,2012-06-13T14:08:51Z,,,
666,Exclude roles option,2012-06-12T11:35:34Z,,"Core, Feature",,
665,#629: returning a result from upload_template,2012-06-09T09:32:46Z,2012-10-24T03:07:48Z,,,
664,upload_template with additional loader parameter,2012-06-07T22:03:01Z,,,,
663,Documenting how to not create a backup with `sed`,2012-06-05T08:39:26Z,2012-06-05T15:47:54Z,,,
662,Rename README to README.rst so it renders nicely on GitHub,2012-06-02T05:49:02Z,2012-06-02T05:57:28Z,,,
661,Add tox.ini,2012-06-02T04:26:04Z,2012-06-02T04:57:01Z,,,
660,Add *.egg to .gitignore; these will get downloaded by `python setup.py test`,2012-06-02T04:25:24Z,2012-06-02T04:56:30Z,,,
659,Setting env.path affects local() operation,2012-06-01T13:51:12Z,2012-06-01T17:50:31Z,,,
658,New fabric.contrib.modify_config_file tool.,2012-05-31T17:25:18Z,,,,
657,How Fabric handle the disconnect ?,2012-05-31T12:14:55Z,2012-05-31T16:55:49Z,,,
656,Mentioning `runs_once` decorator in `execute` doc,2012-05-30T08:52:50Z,2012-05-31T16:57:50Z,,,
655,contrib.files.append not appending as a new line if last line is not empty,2012-05-29T13:38:56Z,2015-12-07T06:56:56Z,,,
654,Race condition in execute(),2012-05-26T05:15:18Z,2013-01-27T01:47:35Z,,,
653,AssertionError: PID check failed. RNG must be re-initialized after fork(). Hint: Try Random.atfork(),2012-05-25T13:33:06Z,2012-05-25T15:47:43Z,,AssertionError,AssertionError: PID check failed. RNG must be re-initialized after fork(). Hint: Try Random.atfork()
652,Show valid commands when barfing on invalid ones,2012-05-25T00:26:40Z,2012-05-25T00:54:02Z,,,
651,Making a note about using multiple `with`s,2012-05-23T11:26:20Z,2012-05-23T16:15:40Z,,,
650,Minor period fix,2012-05-23T11:26:16Z,2012-05-23T16:02:55Z,,,
649,Exceptions don't trigger aborts in parallel mode,2012-05-22T22:43:15Z,2012-05-23T00:39:26Z,Bug,,
648,Files.contains incorrectly interprets string ,2012-05-20T05:16:32Z,2014-04-15T19:33:42Z,,,
647,Fixes #249 - Adds remote program timeout.,2012-05-18T02:52:32Z,2012-11-29T05:50:33Z,,,
646,Allow control of local stdout/stderr,2012-05-17T23:29:44Z,2012-05-18T00:32:08Z,"Core, Feature, UI",,
645,Include static list of git tags in release tarballs available in PyPI,2012-05-17T16:08:01Z,2012-05-17T17:46:53Z,,,
644,Add missing files to tarballs for pypi (sdist),2012-05-16T21:57:38Z,2012-05-16T22:24:57Z,,,
643,.fabricrc has higher precedence than command line argument,2012-05-14T11:21:37Z,2014-12-16T00:40:12Z,"Core, Feature, UI",,
642,TypeError on agent forward with no local agent,2012-05-14T08:47:07Z,2014-09-22T18:05:41Z,"Bug, Core",TypeError,"TypeError: argument must be an int, or have a fileno() method."
641,tests fail; centres around server.py,2012-05-11T10:12:41Z,2012-05-11T22:15:34Z,,,
640,fabric-1.4.2 release incomplete docs content.,2012-05-10T15:35:23Z,2012-05-16T22:31:50Z,Bug,,
639,fabric-1.4.2 release incomplete docs content.,2012-05-10T15:30:35Z,2012-05-10T16:35:09Z,,,
638,--format full,2012-05-10T11:03:05Z,2012-05-10T16:34:52Z,,,
637,imply -l for -F,2012-05-10T11:02:01Z,2015-12-07T06:44:34Z,"Core, Feature",,
636,Handle return values for non-deduped execute() runs,2012-05-10T00:39:57Z,2015-06-15T21:48:37Z,"Core, Feature, Tasks",,
635,Allow flexible specification of task execution args,2012-05-10T00:27:39Z,2015-06-15T21:19:24Z,"Core, Feature, Tasks",,
634,Document default working directory for lcd(),2012-05-09T16:36:59Z,2012-05-14T04:54:23Z,"Docs, Support",,
633,Execute task on the same host >1 time,2012-05-08T21:58:49Z,2012-05-09T01:01:10Z,"Feature, Invoke, Tasks",,
632,Allow string to be used as roles argument,2012-05-07T15:13:56Z,2012-05-07T16:44:37Z,,,
631,Calling fabric.operations.run (library usage) causes a hang,2012-05-06T16:59:13Z,2012-05-06T19:00:21Z,,,
630,fix a racecondition within ssh-agent-forwarding code.,2012-05-06T12:37:44Z,2012-05-06T19:05:28Z,,,
629,upload_template returns None,2012-04-30T14:06:01Z,2012-10-24T03:13:02Z,"Contrib, Feature",,
628,Added @depends decorator,2012-04-29T04:08:43Z,,,,
